tx	gene_id	RAP10_146_Schizocladia_ischiensis_imm_mat_Thalli_1_T1	RAP10_147_Schizocladia_ischiensis_imm_mat_Thalli_2_T1	RAP10_148_Schizocladia_ischiensis_imm_mat_Thalli_3_T1	RAP9_140_Schizocladia_ischiensis_immmatThalli_1_T1	RAP9_141_Schizocladia_ischiensis_immmatThalli_2_T1	RAP9_142_Schizocladia_ischiensis_immmatThalli_3_T1
mRNA_S-ischiensis_contig1.221.1	nbisL1-mrna-7524	140.993205	158.478461	148.663452	171.549045	164.692385	151.566469
mRNA_S-ischiensis_contig1.222.1	nbisL1-mrna-15624	112.520306	106.842888	100.415079	104.179206	85.475327	92.049217
mRNA_S-ischiensis_contig1.223.1	nbisL1-mrna-2959	0.82268	0	1.679711	0.641743	1.967541	1.17564
mRNA_S-ischiensis_contig1.224.1	nbisL1-mrna-2960	0	2.722308	4.057393	3.00241	1.005004	0
mRNA_S-ischiensis_contig1.225.1	nbisL1-mrna-2961	5.866348	0	1.023932	2.281668	1.545378	0
mRNA_S-ischiensis_contig1.226.1	nbisL1-mrna-2962	1.663313	4.942992	2.220948	2.701842	4.190495	2.003495
mRNA_S-ischiensis_contig1.227.1	nbisL1-mrna-7525	8.362082	9.31697	4.98032	2.312588	1.427283	4.687003
mRNA_S-ischiensis_contig1.228.1	nbisL1-mrna-2963	9.124683	3.529987	3.245014	5.819785	9.495685	5.671826
mRNA_S-ischiensis_contig1.229.1	nbisL1-mrna-15625	55.519386	56.10589	58.62982	85.336019	78.665142	98.525749
mRNA_S-ischiensis_contig1.230.1	nbisL1-mrna-15626	31.345821	34.028523	21.875065	33.552437	34.081503	20.248607
mRNA_S-ischiensis_contig1.231.1	nbisL1-mrna-2964	73.065767	81.462548	56.399822	54.83127	50.624766	30.998024
mRNA_S-ischiensis_contig1.232.1	nbisL1-mrna-2965	101.389854	95.819901	78.636368	51.326975	44.895628	38.362504
mRNA_S-ischiensis_contig1.233.1	nbisL1-mrna-2966	42.560972	44.207647	42.716943	31.416177	32.332463	19.100348
mRNA_S-ischiensis_contig1.234.1	nbisL1-mrna-2967	11.263438	9.545153	10.738575	22.405119	21.568587	16.06312
mRNA_S-ischiensis_contig1.235.1	nbisL1-mrna-15627	76.681353	83.319513	85.857768	93.638683	100.71222	100.561198
mRNA_S-ischiensis_contig1.236.1	nbisL1-mrna-2968	7.024144	10.221138	7.968696	6.353521	6.044226	5.20646
mRNA_S-ischiensis_contig1.237.1	nbisL1-mrna-2969	14.199371	25.530765	11.956882	22.776389	13.962863	13.109669
mRNA_S-ischiensis_contig1.238.1	nbisL1-mrna-15628	12.466521	8.601297	10.227235	7.828312	6.267379	7.259561
mRNA_S-ischiensis_contig1.239.1	nbisL1-mrna-15629	7.167304	8.453695	7.10548	13.257987	14.721596	15.37797
mRNA_S-ischiensis_contig1.240.1	nbisL1-mrna-7526	43.235797	45.858948	34.218542	44.756291	41.550717	34.037337
mRNA_S-ischiensis_contig1.241.1	nbisL1-mrna-2970	115.110857	115.303692	81.618215	116.630862	112.041788	103.338651
mRNA_S-ischiensis_contig1.242.1	nbisL1-mrna-15630	56.31497	65.105333	62.470458	57.417907	64.454042	44.175229
mRNA_S-ischiensis_contig1.243.1	nbisL1-mrna-15631	56.250513	62.801581	41.8222	49.890944	50.093381	42.462235
mRNA_S-ischiensis_contig1.244.1	nbisL1-mrna-2971	15.628249	18.989745	10.424889	23.170706	16.49134	20.331643
mRNA_S-ischiensis_contig1.245.1	nbisL1-mrna-15632	31.786564	35.629884	32.031376	32.057672	29.701259	27.74549
mRNA_S-ischiensis_contig1.246.1	nbisL1-mrna-7527	0	0	0	1.364974	0.468141	2.096392
mRNA_S-ischiensis_contig1.247.1	nbisL1-mrna-15633	25.84263	27.096116	23.381307	32.833566	37.49065	31.288946
mRNA_S-ischiensis_contig1.248.1	nbisL1-mrna-15634	11.465929	11.266626	9.60683	11.337499	12.678428	11.020591
mRNA_S-ischiensis_contig1.249.1	nbisL1-mrna-15635	30.600494	30.478016	33.214031	31.863456	30.443658	36.676226
mRNA_S-ischiensis_contig1.250.1	nbisL1-mrna-15636	34.662165	32.671002	31.985975	36.037622	33.465721	34.615084
mRNA_S-ischiensis_contig1.251.1	nbisL1-mrna-15637	6.783817	2.447618	1.218934	3.591436	5.435497	4.074995
mRNA_S-ischiensis_contig1.252.1	nbisL1-mrna-7528	11.313141	7.744956	13.920254	10.637262	5.498761	8.30098
mRNA_S-ischiensis_contig1.253.1	nbisL1-mrna-15638	15.039718	16.173914	20.078328	12.170722	14.524344	15.203153
mRNA_S-ischiensis_contig1.254.1	nbisL1-mrna-15639	166.541059	151.752071	191.864771	179.759628	158.579474	199.384373
mRNA_S-ischiensis_contig1.255.1	nbisL1-mrna-2972	11.701766	12.106122	13.908045	11.772335	12.579208	12.909916
mRNA_S-ischiensis_contig1.256.1	nbisL1-mrna-15640	15.027203	17.754298	10.697168	14.27522	17.96956	10.942114
mRNA_S-ischiensis_contig1.257.1	nbisL1-mrna-15641	10.364848	22.29905	11.215578	26.287682	20.334791	22.501215
mRNA_S-ischiensis_contig1.258.1	nbisL1-mrna-2973	24.593359	30.170243	31.085228	18.986667	16.025024	16.920048
mRNA_S-ischiensis_contig1.259.1	nbisL1-mrna-15642	49.032248	47.887929	47.519496	33.047432	23.838095	15.543382
mRNA_S-ischiensis_contig1.260.1	nbisL1-mrna-7529	27.603119	28.677604	29.818315	15.162336	14.886023	12.800178
mRNA_S-ischiensis_contig1.261.1	nbisL1-mrna-15643	241.841196	287.582518	242.935608	241.606237	251.358545	206.964933
mRNA_S-ischiensis_contig1.262.1	nbisL1-mrna-15644	1.741347	1.254071	1.656447	1.890923	1.799866	2.322626
mRNA_S-ischiensis_contig1.263.1	nbisL1-mrna-15645	478.579589	574.948148	628.187277	557.124654	631.897227	676.031487
mRNA_S-ischiensis_contig1.264.1	nbisL1-mrna-15646	21.35027	16.728615	9.697044	18.897264	48.417755	34.494023
mRNA_S-ischiensis_contig1.265.1	nbisL1-mrna-15647	20.165093	36.605844	22.191648	27.633646	38.01823	31.721849
mRNA_S-ischiensis_contig1.266.1	nbisL1-mrna-15648	28.261622	72.600394	58.086852	41.336299	81.940926	62.949056
mRNA_S-ischiensis_contig1.267.1	nbisL1-mrna-15649	48.266118	53.062867	49.621699	46.55789	42.814688	45.182563
mRNA_S-ischiensis_contig1.268.1	nbisL1-mrna-2974	128.942356	136.08712	99.554914	81.588863	94.592993	69.647098
mRNA_S-ischiensis_contig1.269.1	nbisL1-mrna-2975	52.826097	59.871013	61.54447	47.799815	47.124916	35.568744
mRNA_S-ischiensis_contig1.270.1	nbisL1-mrna-2976	36.968435	38.830699	29.99305	36.85464	40.078416	25.170962
mRNA_S-ischiensis_contig1.271.1	nbisL1-mrna-15650	14.650071	15.276312	20.320127	14.799136	14.049452	14.942974
mRNA_S-ischiensis_contig1.272.1	nbisL1-mrna-7530	0.836357	0.142036	0.143352	0.305408	0.157935	0
mRNA_S-ischiensis_contig1.273.1	nbisL1-mrna-7531	0	0.231838	0	0	0	0
mRNA_S-ischiensis_contig1.274.1	nbisL1-mrna-7532	0.538565	0	0	0	0	0
mRNA_S-ischiensis_contig1.275.1	nbisL1-mrna-15651	7.145238	7.835279	5.251131	9.850883	9.021017	4.324943
mRNA_S-ischiensis_contig1.276.1	nbisL1-mrna-15652	32.861675	32.817753	33.26352	28.026854	28.536002	29.401613
mRNA_S-ischiensis_contig1.277.1	nbisL1-mrna-15653	4.58618	4.647026	3.793734	5.413889	5.219026	5.904658
mRNA_S-ischiensis_contig1.278.1	nbisL1-mrna-15654	41.63263	34.456806	47.105555	36.234924	41.644503	52.08713
mRNA_S-ischiensis_contig1.279.1	nbisL1-mrna-15655	25.298373	23.415024	21.445257	30.641592	32.514737	35.55391
mRNA_S-ischiensis_contig1.280.1	nbisL1-mrna-7533	0.201475	0.366954	0.317091	0.239726	0.3097	0.111857
mRNA_S-ischiensis_contig1.281.1	nbisL1-mrna-15656	45.897276	44.795898	42.492967	55.896397	57.183745	54.258171
mRNA_S-ischiensis_contig1.282.1	nbisL1-mrna-15657	152.262557	151.338125	127.993915	167.554145	190.908813	176.449953
mRNA_S-ischiensis_contig1.283.1	nbisL1-mrna-7534	0	4.290423	1.0846	1.667747	3.100182	0.616979
mRNA_S-ischiensis_contig1.284.1	nbisL1-mrna-15658	30.641296	29.03719	21.200209	26.555929	27.733502	17.724326
mRNA_S-ischiensis_contig1.285.1	nbisL1-mrna-15659	28.444918	28.770884	17.67428	22.99263	25.482246	24.086461
mRNA_S-ischiensis_contig1.286.1	nbisL1-mrna-2977	31.765559	28.525142	27.673908	20.789368	14.522552	10.153094
mRNA_S-ischiensis_contig1.287.1	nbisL1-mrna-15660	12.799864	14.981029	10.125582	17.193444	14.562759	8.276092
mRNA_S-ischiensis_contig1.288.1	nbisL1-mrna-15661	29.161656	33.098526	34.801175	33.94562	30.936732	45.352283
mRNA_S-ischiensis_contig1.289.1	nbisL1-mrna-15662	43.686617	36.867224	37.484068	51.999211	45.137107	51.983595
mRNA_S-ischiensis_contig1.290.1	nbisL1-mrna-15663	12.68143	13.451949	11.956092	10.576557	12.449202	9.982345
mRNA_S-ischiensis_contig1.291.1	nbisL1-mrna-15664	43.672361	40.17694	49.327677	35.617052	33.011367	37.568091
mRNA_S-ischiensis_contig1.292.1	nbisL1-mrna-7535	0.055094	0.171825	0.057745	0.195768	0.299663	0.365321
mRNA_S-ischiensis_contig1.293.1	nbisL1-mrna-15665	16.625076	20.007955	17.796535	18.368627	21.325907	17.346652
mRNA_S-ischiensis_contig1.294.1	nbisL1-mrna-15666	56.712917	57.237975	42.358976	53.212268	55.394197	46.378035
mRNA_S-ischiensis_contig1.295.1	nbisL1-mrna-15667	17.94835	15.96306	18.374396	15.123391	17.360858	18.369764
mRNA_S-ischiensis_contig1.296.1	nbisL1-mrna-15668	31.639229	32.056195	34.381339	28.115175	25.446362	25.323287
mRNA_S-ischiensis_contig1.297.1	nbisL1-mrna-15669	23.250682	37.717908	39.691669	35.407074	46.016995	41.890269
mRNA_S-ischiensis_contig1.298.1	nbisL1-mrna-15670	16.970797	17.863205	12.085183	14.259514	14.805067	10.522507
mRNA_S-ischiensis_contig1.299.1	nbisL1-mrna-15671	0.081862	0.169115	0	0	0	0.35246
mRNA_S-ischiensis_contig1.300.1	nbisL1-mrna-15672	45.939005	49.060449	34.257754	52.575862	54.982473	35.881769
mRNA_S-ischiensis_contig1.301.1	nbisL1-mrna-2978	27.02444	37.760505	16.37294	29.81447	30.367972	15.416732
mRNA_S-ischiensis_contig1.302.1	nbisL1-mrna-7536	0	0	0	0	0.81262	0
mRNA_S-ischiensis_contig1.303.1	nbisL1-mrna-2979	27.240599	30.694506	14.097643	28.667182	27.512514	12.915488
mRNA_S-ischiensis_contig1.304.1	nbisL1-mrna-7537	0	0	0	0	0	0
mRNA_S-ischiensis_contig1.305.1	nbisL1-mrna-2980	23.750305	23.562672	11.650128	17.363258	13.808509	6.893811
mRNA_S-ischiensis_contig1.306.1	nbisL1-mrna-7538	0	0	0	0	0	0
mRNA_S-ischiensis_contig1.307.1	nbisL1-mrna-2981	31.519904	26.125151	8.99735	25.414442	19.169305	8.581394
mRNA_S-ischiensis_contig1.308.1	nbisL1-mrna-7539	0	0.108405	0.238731	0	0	0
mRNA_S-ischiensis_contig1.309.1	nbisL1-mrna-2982	14.233181	17.635485	6.315847	12.265716	14.422832	3.780122
mRNA_S-ischiensis_contig1.310.1	nbisL1-mrna-7540	0	0.652484	0	0	0	0
mRNA_S-ischiensis_contig1.311.1	nbisL1-mrna-2983	11.222092	10.696969	4.654948	11.099069	9.92186	4.523445
mRNA_S-ischiensis_contig1.312.1	nbisL1-mrna-2984	13.949395	11.830718	7.709146	14.427813	7.963527	4.586044
mRNA_S-ischiensis_contig1.313.1	nbisL1-mrna-2985	1.415814	1.41488	2.136426	4.495914	4.606978	2.063721
mRNA_S-ischiensis_contig1.314.1	nbisL1-mrna-2986	4.845957	2.717964	0.548906	4.744369	3.140882	2.821736
mRNA_S-ischiensis_contig1.315.1	nbisL1-mrna-15673	24.378695	26.020083	19.464834	23.860637	22.109793	21.201423
mRNA_S-ischiensis_contig1.316.1	nbisL1-mrna-15674	0	0	0.125429	0	0	0.251818
mRNA_S-ischiensis_contig1.317.1	nbisL1-mrna-2987	33.838249	39.806133	31.105341	24.688524	23.214154	22.917202
mRNA_S-ischiensis_contig1.318.1	nbisL1-mrna-15675	24.21553	24.202136	24.643373	23.109127	19.844671	21.933081
mRNA_S-ischiensis_contig1.319.1	nbisL1-mrna-7541	1.860996	0	0	0	0	0.463085
mRNA_S-ischiensis_contig1.320.1	nbisL1-mrna-2988	70.443537	67.078691	69.17372	69.5719	63.65029	35.672204
mRNA_S-ischiensis_contig1.321.1	nbisL1-mrna-7542	0.760125	0	0	0	0	0.233421
mRNA_S-ischiensis_contig1.322.1	nbisL1-mrna-15676	18.613877	18.614399	10.780659	27.038699	19.710777	15.908664
mRNA_S-ischiensis_contig1.323.1	nbisL1-mrna-15677	114.357827	88.977248	104.710196	117.915725	112.209748	127.742841
mRNA_S-ischiensis_contig1.324.1	nbisL1-mrna-15678	8.564408	7.703643	11.648695	8.78731	9.694234	10.46629
mRNA_S-ischiensis_contig1.325.1	nbisL1-mrna-15679	24.271063	21.720589	27.076881	24.225407	27.244661	32.022312
mRNA_S-ischiensis_contig1.326.1	nbisL1-mrna-15680	67.027079	71.511874	72.91714	67.54037	64.481237	70.302045
mRNA_S-ischiensis_contig1.327.1	nbisL1-mrna-15681	101.734233	94.719182	118.173477	88.671111	87.169065	117.422577
mRNA_S-ischiensis_contig1.328.1	nbisL1-mrna-15682	77.8276	73.017613	68.662547	77.225211	76.389111	70.555057
mRNA_S-ischiensis_contig1.329.1	nbisL1-mrna-15683	6.106417	6.534824	6.381163	6.574833	6.415606	5.734312
mRNA_S-ischiensis_contig1.330.1	nbisL1-mrna-2989	95.208354	79.166052	84.593114	84.516052	69.440481	77.163063
mRNA_S-ischiensis_contig1.331.1	nbisL1-mrna-2990	0	0	0	0	1.591461	1.457335
mRNA_S-ischiensis_contig1.332.1	nbisL1-mrna-15684	4.211813	4.584591	11.589014	3.231475	9.57556	6.380008
mRNA_S-ischiensis_contig1.333.1	nbisL1-mrna-15685	37.636277	35.118067	30.286471	52.322911	55.061193	51.106537
mRNA_S-ischiensis_contig1.334.1	nbisL1-mrna-15686	24.35972	22.582353	28.25261	24.52551	24.277253	25.385177
mRNA_S-ischiensis_contig1.335.1	nbisL1-mrna-15687	30.036844	31.339585	24.947919	35.894691	34.820997	29.559917
mRNA_S-ischiensis_contig1.336.1	nbisL1-mrna-15688	30.019178	26.650176	31.866799	26.458857	29.697783	37.853809
mRNA_S-ischiensis_contig1.337.1	nbisL1-mrna-15689	61.945222	73.291987	53.292234	62.375673	56.739731	37.372857
mRNA_S-ischiensis_contig1.338.1	nbisL1-mrna-15690	68.016378	67.724478	70.234054	68.180266	63.829923	74.54098
mRNA_S-ischiensis_contig1.339.1	nbisL1-mrna-15691	131.219382	139.144141	134.747708	149.489241	155.552473	169.273912
mRNA_S-ischiensis_contig1.340.1	nbisL1-mrna-15692	58.884121	66.453275	64.365805	62.625396	75.328301	66.104041
mRNA_S-ischiensis_contig1.341.1	nbisL1-mrna-15693	15.802185	14.907874	21.302238	18.832058	17.544791	16.576423
mRNA_S-ischiensis_contig1.342.1	nbisL1-mrna-15694	11.981346	7.626742	14.337267	1.430544	11.656601	6.533862
mRNA_S-ischiensis_contig1.343.1	nbisL1-mrna-7543	21.045859	25.98609	28.645413	18.227029	16.849005	21.896619
mRNA_S-ischiensis_contig1.344.1	nbisL1-mrna-15695	39.44544	36.683305	30.049115	39.851158	39.936269	35.887401
mRNA_S-ischiensis_contig1.345.1	nbisL1-mrna-15696	45.710189	41.08022	34.779502	35.226092	33.214774	31.094753
mRNA_S-ischiensis_contig1.346.1	nbisL1-mrna-15697	29.045623	26.282251	23.661256	24.167522	23.325727	17.066048
mRNA_S-ischiensis_contig1.347.1	nbisL1-mrna-15698	13.756346	15.565559	9.196395	17.560402	15.963579	10.94244
mRNA_S-ischiensis_contig1.348.1	nbisL1-mrna-15699	18.266206	17.71049	16.221892	17.331094	13.302619	15.517491
mRNA_S-ischiensis_contig1.349.1	nbisL1-mrna-15700	64.762885	62.708457	65.071094	62.568749	64.649787	65.774833
mRNA_S-ischiensis_contig1.350.1	nbisL1-mrna-2991	1.5325	0	1.899487	1.386641	2.14709	0.64088
mRNA_S-ischiensis_contig1.351.1	nbisL1-mrna-2992	58.202206	45.302046	30.014438	77.784639	75.030397	62.184399
mRNA_S-ischiensis_contig1.352.1	nbisL1-mrna-2993	63.364365	73.098615	83.820966	43.076052	43.249758	51.751129
mRNA_S-ischiensis_contig1.353.1	nbisL1-mrna-15701	18.281547	22.898629	21.368937	18.87898	21.340741	18.719635
mRNA_S-ischiensis_contig1.354.1	nbisL1-mrna-15702	10.232641	6.636297	6.142943	9.440388	5.978817	6.444922
mRNA_S-ischiensis_contig1.355.1	nbisL1-mrna-15703	19.672023	19.873483	22.70186	21.167492	19.690665	22.627681
mRNA_S-ischiensis_contig1.356.1	nbisL1-mrna-15704	35.417142	32.836226	35.088439	33.079254	33.934908	32.280801
mRNA_S-ischiensis_contig1.357.1	nbisL1-mrna-2994	0	0	0	1.533132	0	0
mRNA_S-ischiensis_contig1.358.1	nbisL1-mrna-15705	19.256666	19.952606	17.563283	22.81675	22.962528	18.253855
mRNA_S-ischiensis_contig1.359.1	nbisL1-mrna-15706	21.402151	16.117417	18.860614	14.191019	9.438681	14.798842
mRNA_S-ischiensis_contig1.360.1	nbisL1-mrna-7544	0	0	0	0	0	0.151836
mRNA_S-ischiensis_contig1.361.1	nbisL1-mrna-15707	14.83844	14.802783	20.431613	14.231644	14.710245	17.097391
mRNA_S-ischiensis_contig1.362.1	nbisL1-mrna-15708	7.514045	7.642834	3.481707	7.679371	8.270501	7.165362
mRNA_S-ischiensis_contig1.363.1	nbisL1-mrna-15709	21.936411	20.416527	15.173663	22.957007	27.014621	18.626054
mRNA_S-ischiensis_contig1.364.1	nbisL1-mrna-15710	24.980646	23.613326	27.862161	18.394049	19.448321	25.296406
mRNA_S-ischiensis_contig1.365.1	nbisL1-mrna-15711	24.659503	25.979571	26.572171	23.862322	24.508621	27.560796
mRNA_S-ischiensis_contig1.366.1	nbisL1-mrna-2995	2.013801	0	1.06017	0	2.389768	0
mRNA_S-ischiensis_contig1.367.1	nbisL1-mrna-15712	31.986743	35.71638	28.162508	33.54054	36.024625	26.473001
mRNA_S-ischiensis_contig1.368.1	nbisL1-mrna-15713	12.006116	22.118552	17.604375	18.953161	19.530998	8.744704
mRNA_S-ischiensis_contig1.369.1	nbisL1-mrna-15714	16.025724	25.030835	13.196662	21.262662	18.574868	11.334193
mRNA_S-ischiensis_contig1.370.1	nbisL1-mrna-2996	0.07796	0.117019	0.058956	0.151517	0.15654	0.07724
mRNA_S-ischiensis_contig1.371.1	nbisL1-mrna-7545	0	0	0	0.059027	0.152478	0.027569
mRNA_S-ischiensis_contig1.372.1	nbisL1-mrna-7546	20.07786	20.129882	5.137243	21.306897	20.464779	6.459587
mRNA_S-ischiensis_contig1.373.1	nbisL1-mrna-15715	26.674258	23.933072	16.764864	26.004776	25.198864	17.359027
mRNA_S-ischiensis_contig1.374.1	nbisL1-mrna-2997	16.912776	17.051622	14.802188	15.094664	19.151015	12.175358
mRNA_S-ischiensis_contig1.375.1	nbisL1-mrna-15716	59.801443	62.668169	54.456073	59.853168	62.438835	51.725622
mRNA_S-ischiensis_contig1.376.1	nbisL1-mrna-7547	0	1.584627	1.400418	0.410278	0.212185	1.905394
mRNA_S-ischiensis_contig1.377.1	nbisL1-mrna-15717	30.200227	25.444688	29.361703	26.081718	24.473175	22.667225
mRNA_S-ischiensis_contig1.378.1	nbisL1-mrna-15718	28.393911	30.587092	35.470731	23.871077	21.303546	26.164342
mRNA_S-ischiensis_contig1.379.1	nbisL1-mrna-7548	0	0	3.303543	0	0	1.739705
mRNA_S-ischiensis_contig1.380.1	nbisL1-mrna-7549	0.085566	0	0.17813	0	0.305378	0.091773
mRNA_S-ischiensis_contig1.381.1	nbisL1-mrna-2998	41.347505	41.876951	37.85463	26.10165	25.342073	24.081217
mRNA_S-ischiensis_contig1.382.1	nbisL1-mrna-7550	0.775272	0	0.393989	1.012043	0	0
mRNA_S-ischiensis_contig1.383.1	nbisL1-mrna-2999	8.049488	14.29526	2.397093	14.412985	23.621461	18.397221
mRNA_S-ischiensis_contig1.384.1	nbisL1-mrna-15719	22.737106	34.230301	22.621266	30.331778	41.229547	24.146276
mRNA_S-ischiensis_contig1.385.1	nbisL1-mrna-15720	26.955014	27.302405	20.151308	22.958286	19.871852	17.188333
mRNA_S-ischiensis_contig1.386.1	nbisL1-mrna-7551	0	0.205084	0.621461	0	0.218665	0.981542
mRNA_S-ischiensis_contig1.387.1	nbisL1-mrna-7552	0.425647	0	0	0	0	0
mRNA_S-ischiensis_contig1.388.1	nbisL1-mrna-15721	485.130235	454.533098	479.587395	586.057938	575.71101	638.777946
mRNA_S-ischiensis_contig1.389.1	nbisL1-mrna-15722	14.139207	15.249412	11.136471	19.815993	16.346113	17.400308
mRNA_S-ischiensis_contig1.390.1	nbisL1-mrna-15723	2.250669	1.655027	1.783664	1.560763	1.613132	2.42712
mRNA_S-ischiensis_contig1.391.1	nbisL1-mrna-3000	222.439978	217.473782	204.583149	191.160671	187.167421	169.393894
mRNA_S-ischiensis_contig1.392.1	nbisL1-mrna-15724	14.612036	15.740419	17.808199	22.29919	21.774867	26.066869
mRNA_S-ischiensis_contig1.393.1	nbisL1-mrna-7553	0.965674	0	0.972609	0.242189	0	0
mRNA_S-ischiensis_contig1.394.1	nbisL1-mrna-15725	53.462035	53.08906	56.384031	58.911454	58.419024	61.758975
mRNA_S-ischiensis_contig1.395.1	nbisL1-mrna-7554	0	0	0	0	0	0
mRNA_S-ischiensis_contig1.396.1	nbisL1-mrna-15726	52.97896	50.66796	38.414257	57.40269	57.38961	47.840075
mRNA_S-ischiensis_contig1.397.1	nbisL1-mrna-7555	0	0	0	0	0	0
mRNA_S-ischiensis_contig1.398.1	nbisL1-mrna-3001	20.291905	24.501326	20.634164	17.531002	13.989055	14.546837
mRNA_S-ischiensis_contig1.399.1	nbisL1-mrna-3002	21.483202	17.219106	26.250634	14.67755	13.57447	24.28089
mRNA_S-ischiensis_contig1.400.1	nbisL1-mrna-7556	0.096167	0.067021	0.067551	0	0.160498	0.145043
mRNA_S-ischiensis_contig1.401.1	nbisL1-mrna-7557	0.902927	0	0.281647	0.310331	0.53473	0.385599
mRNA_S-ischiensis_contig1.402.1	nbisL1-mrna-15727	13.906336	13.582022	14.639475	13.898224	12.471434	11.11773
mRNA_S-ischiensis_contig1.403.1	nbisL1-mrna-7558	21.997604	23.211189	22.553228	18.924062	18.964176	23.145965
mRNA_S-ischiensis_contig1.404.1	nbisL1-mrna-15728	30.428534	28.687735	31.655322	25.65215	29.084789	27.733183
mRNA_S-ischiensis_contig1.405.1	nbisL1-mrna-15729	23.902949	16.509321	13.098276	25.885292	21.103203	13.897173
mRNA_S-ischiensis_contig1.406.1	nbisL1-mrna-7559	27.168012	31.57122	15.248834	21.254063	20.172812	14.158756
mRNA_S-ischiensis_contig1.407.1	nbisL1-mrna-3003	17.403561	18.407168	11.025877	57.729205	44.035984	38.831031
mRNA_S-ischiensis_contig1.408.1	nbisL1-mrna-7560	110.072572	94.58609	69.482379	78.231996	68.673345	29.921183
mRNA_S-ischiensis_contig1.409.1	nbisL1-mrna-7561	42.96362	31.696759	21.893872	28.528102	37.996726	18.521654
mRNA_S-ischiensis_contig1.410.1	nbisL1-mrna-3004	54.47235	58.2175	40.448197	47.268532	40.687376	27.254199
mRNA_S-ischiensis_contig1.411.1	nbisL1-mrna-15730	82.940637	79.343953	57.818308	64.005216	71.612672	43.798415
mRNA_S-ischiensis_contig1.412.1	nbisL1-mrna-15731	32.286487	36.242349	36.630147	40.98954	48.300923	46.70998
mRNA_S-ischiensis_contig1.413.1	nbisL1-mrna-15732	42.935863	46.260387	44.462733	28.598962	31.841876	30.691767
mRNA_S-ischiensis_contig1.414.1	nbisL1-mrna-15733	123.660595	122.343478	135.251046	108.730903	116.993438	123.918769
mRNA_S-ischiensis_contig1.415.1	nbisL1-mrna-15734	72.356314	60.86652	68.647567	65.844394	62.201376	75.17086
mRNA_S-ischiensis_contig1.416.1	nbisL1-mrna-15735	10.956198	13.005739	11.323756	15.322611	15.210691	14.261999
mRNA_S-ischiensis_contig1.417.1	nbisL1-mrna-15736	105.255914	103.745923	125.175276	106.753022	112.795426	156.076668
mRNA_S-ischiensis_contig1.418.1	nbisL1-mrna-3005	25.622369	24.651673	15.94779	17.18201	19.928558	13.428153
mRNA_S-ischiensis_contig1.419.1	nbisL1-mrna-3006	41.711911	39.899789	24.475448	33.436321	30.375701	20.694552
mRNA_S-ischiensis_contig1.420.1	nbisL1-mrna-15737	24.939045	28.951922	13.558738	27.419585	32.208286	15.242692
mRNA_S-ischiensis_contig1.421.1	nbisL1-mrna-15738	12.019929	8.991989	11.956881	13.429885	15.285713	15.665831
mRNA_S-ischiensis_contig1.422.1	nbisL1-mrna-7562	2.021222	4.569242	1.154867	2.789237	2.595354	2.326343
mRNA_S-ischiensis_contig1.423.1	nbisL1-mrna-3007	13.549759	9.049761	10.883587	8.160429	18.022238	17.404313
mRNA_S-ischiensis_contig1.424.1	nbisL1-mrna-7563	5.848495	3.552783	3.416099	1.42892	3.325652	2.490782
mRNA_S-ischiensis_contig1.425.1	nbisL1-mrna-7564	0.450514	0	0	0	0.404459	0
mRNA_S-ischiensis_contig1.426.1	nbisL1-mrna-7565	0	0	0	0	0.370587	0
mRNA_S-ischiensis_contig1.427.1	nbisL1-mrna-7566	0	0	0	0	0	0.336309
mRNA_S-ischiensis_contig1.428.1	nbisL1-mrna-3008	5.608261	7.499675	3.537509	6.039862	4.443238	5.172478
mRNA_S-ischiensis_contig1.429.1	nbisL1-mrna-3009	24.256224	21.285422	17.188074	24.42866	22.48629	19.217621
mRNA_S-ischiensis_contig1.430.1	nbisL1-mrna-3010	22.821321	18.554391	12.134744	18.142658	18.458144	14.07073
mRNA_S-ischiensis_contig1.431.1	nbisL1-mrna-3011	9.186756	14.821182	15.996572	10.693236	8.455494	7.849237
mRNA_S-ischiensis_contig1.432.1	nbisL1-mrna-15739	11.217902	8.508953	8.149423	7.58479	7.474857	5.298732
