Upin_00000596	XLOC_000161	XLOC_000161
Upin_00000861	XLOC_000488	XLOC_000488
Upin_00000597	XLOC_000162	XLOC_000162
Upin_00000111	XLOC_000162	XLOC_000162
Upin_00000112	XLOC_000163	XLOC_000163
Upin_00000598	XLOC_000163	XLOC_000163
Upin_00000113	XLOC_000164	XLOC_000164
Upin_00000599	XLOC_000164	XLOC_000164
Upin_00000600	XLOC_000164	XLOC_000164
Upin_00000601	XLOC_000164	XLOC_000164
Upin_00000602	XLOC_000164	XLOC_000164
Upin_00000603	XLOC_000164	XLOC_000164
Upin_00000604	XLOC_000164	XLOC_000164
Upin_00000862	XLOC_000489	XLOC_000489
Upin_00000343	XLOC_000490	XLOC_000490
Upin_00000863	XLOC_000490	XLOC_000490
Upin_00000605	XLOC_000165	XLOC_000165
Upin_00000344	XLOC_000491	XLOC_000491
Upin_00000864	XLOC_000491	XLOC_000491
Upin_00000606	XLOC_000166	XLOC_000166
Upin_00000114	XLOC_000167	XLOC_000167
Upin_00000607	XLOC_000168	XLOC_000168
Upin_00000345	XLOC_000492	XLOC_000492
Upin_00000608	XLOC_000169	XLOC_000169
Upin_00000115	XLOC_000169	XLOC_000169
Upin_00000609	XLOC_000169	XLOC_000169
Upin_00000610	XLOC_000169	XLOC_000169
Upin_00000611	XLOC_000169	XLOC_000169
Upin_00000612	XLOC_000169	XLOC_000169
Upin_00000613	XLOC_000169	XLOC_000169
Upin_00000346	XLOC_000493	XLOC_000493
Upin_00000865	XLOC_000493	XLOC_000493
Upin_00000866	XLOC_000493	XLOC_000493
Upin_00000867	XLOC_000493	XLOC_000493
Upin_00000614	XLOC_000170	XLOC_000170
Upin_00000615	XLOC_000171	XLOC_000171
Upin_00000117	XLOC_000171	XLOC_000171
Upin_00000868	XLOC_000494	XLOC_000494
Upin_00000118	XLOC_000172	XLOC_000172
Upin_00000869	XLOC_000495	XLOC_000495
Upin_00000347	XLOC_000495	XLOC_000495
Upin_00000348	XLOC_000496	XLOC_000496
Upin_00000349	XLOC_000497	XLOC_000497
Upin_00000119	XLOC_000173	XLOC_000173
Upin_00000870	XLOC_000498	XLOC_000498
Upin_00000616	XLOC_000174	XLOC_000174
Upin_00000617	XLOC_000175	XLOC_000175
Upin_00000120	XLOC_000176	XLOC_000176
Upin_00000871	XLOC_000499	XLOC_000499
Upin_00000121	XLOC_000177	XLOC_000177
Upin_00000618	XLOC_000178	XLOC_000178
Upin_00000350	XLOC_000500	XLOC_000500
Upin_00000122	XLOC_000179	XLOC_000179
Upin_00000620	XLOC_000179	XLOC_000179
Upin_00000621	XLOC_000180	XLOC_000180
Upin_00000872	XLOC_000501	XLOC_000501
Upin_00000123	XLOC_000181	XLOC_000181
Upin_00000124	XLOC_000182	XLOC_000182
Upin_00000622	XLOC_000182	XLOC_000182
Upin_00000351	XLOC_000502	XLOC_000502
Upin_00000623	XLOC_000183	XLOC_000183
Upin_00000125	XLOC_000184	XLOC_000184
Upin_00000624	XLOC_000184	XLOC_000184
Upin_00000353	XLOC_000503	XLOC_000503
Upin_00000354	XLOC_000504	XLOC_000504
Upin_00000874	XLOC_000504	XLOC_000504
Upin_00000126	XLOC_000185	XLOC_000185
Upin_00000875	XLOC_000505	XLOC_000505
Upin_00000355	XLOC_000505	XLOC_000505
Upin_00000356	XLOC_000506	XLOC_000506
Upin_00000357	XLOC_000507	XLOC_000507
Upin_00000127	XLOC_000186	XLOC_000186
Upin_00000358	XLOC_000508	XLOC_000508
Upin_00000359	XLOC_000509	XLOC_000509
Upin_00000360	XLOC_000510	XLOC_000510
Upin_00000361	XLOC_000511	XLOC_000511
Upin_00000877	XLOC_000513	XLOC_000513
Upin_00000363	XLOC_000514	XLOC_000514
Upin_00000128	XLOC_000187	XLOC_000187
Upin_00000625	XLOC_000187	XLOC_000187
Upin_00000129	XLOC_000188	XLOC_000188
Upin_00000364	XLOC_000515	XLOC_000515
Upin_00000365	XLOC_000516	XLOC_000516
Upin_00000878	XLOC_000516	XLOC_000516
Upin_00000879	XLOC_000516	XLOC_000516
Upin_00000880	XLOC_000517	XLOC_000517
Upin_00000130	XLOC_000189	XLOC_000189
Upin_00000626	XLOC_000189	XLOC_000189
Upin_00000881	XLOC_000518	XLOC_000518
Upin_00000366	XLOC_000519	XLOC_000519
Upin_00000131	XLOC_000190	XLOC_000190
Upin_00000132	XLOC_000191	XLOC_000191
Upin_00000367	XLOC_000520	XLOC_000520
Upin_00000627	XLOC_000192	XLOC_000192
Upin_00000133	XLOC_000193	XLOC_000193
Upin_00000368	XLOC_000521	XLOC_000521
Upin_00000882	XLOC_000521	XLOC_000521
Upin_00000369	XLOC_000522	XLOC_000522
Upin_00000883	XLOC_000522	XLOC_000522
Upin_00000628	XLOC_000194	XLOC_000194
Upin_00000134	XLOC_000195	XLOC_000195
Upin_00000370	XLOC_000523	XLOC_000523
Upin_00000884	XLOC_000524	XLOC_000524
Upin_00000371	XLOC_000525	XLOC_000525
Upin_00000629	XLOC_000196	XLOC_000196
