tx	gene_id	Scytosiphon_promiscuus_A_RNAseq_ScytoA	Scytosiphon_promiscuus_asm6_male_RNAseq_ScytoM_rep1	Scytosiphon_promiscuus_B_RNAseq_ScytoB	Scytosiphon_promiscuus_C_RNAseq_ScytoC	Scytosiphon_promiscuus_D_RNAseq_ScytoD	Scytosiphon_promiscuus_mrf5_female_RNAseq_ScytoF_rep1
mRNA_S-promiscuus_M_contig2.5478.1	nbisL1-mrna-709	0	1.052945	0	0	0	0
mRNA_S-promiscuus_M_contig2.5477.1	nbisL1-mrna-710	587.276358	481.305581	156.712821	555.85362	214.876288	216.297287
mRNA_S-promiscuus_M_contig2.5476.1	nbisL1-mrna-711	12.344565	7.066317	12.946986	8.160683	7.638847	8.935871
mRNA_S-promiscuus_M_contig2.5475.1	nbisL1-mrna-712	23.902878	19.8423	12.197803	16.005886	14.040791	11.732476
mRNA_S-promiscuus_M_contig2.5474.1	nbisL1-mrna-713	0.494062	0.939837	0	0	0	0
mRNA_S-promiscuus_M_contig2.5473.1	nbisL1-mrna-714	0.632851	0.68727	0	0.15912	0	0
mRNA_S-promiscuus_M_contig2.5472.1	nbisL1-mrna-715	1.862541	1.532382	0	0.884402	0	0.967259
mRNA_S-promiscuus_M_contig2.5471.1	nbisL1-mrna-716	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5470.1	nbisL1-mrna-717	0.617028	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5469.1	nbisL1-mrna-718	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5468.1	nbisL1-mrna-719	1.586571	1.208845	7.31413	2.463579	6.270011	7.461052
mRNA_S-promiscuus_M_contig2.5467.1	nbisL1-mrna-720	29.875114	28.145202	25.655869	32.191625	24.165286	27.272812
mRNA_S-promiscuus_M_contig2.5466.1	nbisL1-mrna-721	2.074375	2.738167	2.302616	0.432257	0.679355	2.151075
mRNA_S-promiscuus_M_contig2.5465.1	nbisL1-mrna-722	35.055847	38.885476	51.534147	40.431043	48.95923	46.291871
mRNA_S-promiscuus_M_contig2.5464.1	nbisL1-mrna-723	23.023523	25.230386	0.302028	17.697329	0.290652	0.412671
mRNA_S-promiscuus_M_contig2.5463.1	nbisL1-mrna-724	0.051933	0	1.747943	0	1.766367	1.673006
mRNA_S-promiscuus_M_contig2.5462.1	nbisL1-mrna-725	1.901639	2.369495	0.124829	2.410578	0.256748	0.955359
mRNA_S-promiscuus_M_contig2.5461.1	nbisL1-mrna-726	6.441008	5.510488	5.101663	5.58283	3.677965	3.480239
mRNA_S-promiscuus_M_contig2.5460.1	nbisL1-mrna-727	7.37184	7.933891	5.247787	4.437119	3.940379	7.066546
mRNA_S-promiscuus_M_contig2.5459.1	nbisL1-mrna-728	15.755131	23.193373	34.209526	17.044	21.868217	20.496467
mRNA_S-promiscuus_M_contig2.5458.1	nbisL1-mrna-729	10.794129	8.05153	9.454791	8.17464	9.792409	11.808361
mRNA_S-promiscuus_M_contig2.5457.1	nbisL1-mrna-730	18.998473	23.615321	17.04414	6.347246	11.121116	29.154598
mRNA_S-promiscuus_M_contig2.5456.1	nbisL1-mrna-731	19.216314	9.491242	9.875459	12.965789	11.446294	14.447084
mRNA_S-promiscuus_M_contig2.5455.1	nbisL1-mrna-732	37.068137	23.960924	18.455141	31.343756	23.460374	32.763485
mRNA_S-promiscuus_M_contig2.5454.1	nbisL1-mrna-733	131.503519	135.024309	128.545445	132.472819	130.731122	116.80064
mRNA_S-promiscuus_M_contig2.5453.1	nbisL1-mrna-734	2.272737	2.519019	1.658445	0.686342	0.60547	2.595058
mRNA_S-promiscuus_M_contig2.5452.1	nbisL1-mrna-735	189.207302	167.155839	60.212455	143.396889	59.21634	71.372537
mRNA_S-promiscuus_M_contig2.5451.1	nbisL1-mrna-736	20.565747	17.781276	17.198855	16.933308	21.692982	22.205569
mRNA_S-promiscuus_M_contig2.5449.1	nbisL1-mrna-737	101.498006	68.891376	76.455083	72.091783	89.288424	108.018694
mRNA_S-promiscuus_M_contig2.5450.1	nbisL1-mrna-738	0.620619	1.970157	0	0	0	0
mRNA_S-promiscuus_M_contig2.5448.1	nbisL1-mrna-739	0.80348	0.342276	0	0.396007	0.746237	0.438386
mRNA_S-promiscuus_M_contig2.5447.1	nbisL1-mrna-740	41.93227	43.657807	51.220038	42.387113	47.657774	56.44487
mRNA_S-promiscuus_M_contig2.5446.1	nbisL1-mrna-741	0.453389	0.614673	0.189711	0.284689	0.468864	1.115202
mRNA_S-promiscuus_M_contig2.5445.1	nbisL1-mrna-742	4.523961	5.034941	6.47352	3.586895	7.242531	7.875881
mRNA_S-promiscuus_M_contig2.5444.1	nbisL1-mrna-743	21.80065	17.338249	18.807666	21.385803	20.623665	27.533466
mRNA_S-promiscuus_M_contig2.5443.1	nbisL1-mrna-744	78.066943	66.799171	71.912568	63.039804	83.880841	90.677627
mRNA_S-promiscuus_M_contig2.5442.1	nbisL1-mrna-745	2.981945	4.218372	12.063943	3.254908	13.57566	13.974562
mRNA_S-promiscuus_M_contig2.5441.1	nbisL1-mrna-746	1.44095	0.803735	5.785686	1.137346	6.715088	9.132006
mRNA_S-promiscuus_M_contig2.5440.1	nbisL1-mrna-747	32.19019	39.094989	37.213208	45.632495	34.320365	34.115838
mRNA_S-promiscuus_M_contig2.5439.1	nbisL1-mrna-748	48.017165	62.78089	57.240788	63.094314	64.714863	63.429161
mRNA_S-promiscuus_M_contig2.5438.1	nbisL1-mrna-749	20.516346	13.33405	26.53817	14.64567	29.39957	35.446897
mRNA_S-promiscuus_M_contig2.5437.1	nbisL1-mrna-750	28.725431	22.953652	34.749539	21.826769	37.823058	48.713677
mRNA_S-promiscuus_M_contig2.5436.1	nbisL1-mrna-751	18.437855	16.614373	20.767271	19.970402	22.187073	21.721584
mRNA_S-promiscuus_M_contig2.5435.1	nbisL1-mrna-752	55.017096	50.134898	47.625079	52.190115	47.854744	40.725979
mRNA_S-promiscuus_M_contig2.5434.1	nbisL1-mrna-753	19.866042	16.46573	13.560741	18.896624	19.543466	16.974191
mRNA_S-promiscuus_M_contig2.5433.1	nbisL1-mrna-754	0	0	0	0	2.199261	0
mRNA_S-promiscuus_M_contig2.5432.1	nbisL1-mrna-755	2.686619	2.251898	14.970275	0.729293	20.502385	26.361503
mRNA_S-promiscuus_M_contig2.5431.1	nbisL1-mrna-756	37.957384	43.718645	53.203041	42.462354	49.565973	35.671237
mRNA_S-promiscuus_M_contig2.5430.1	nbisL1-mrna-757	11.674954	15.344552	26.841046	13.592038	19.752714	20.383398
mRNA_S-promiscuus_M_contig2.5429.1	nbisL1-mrna-758	2.964475	3.207308	2.510219	0.523082	1.919704	7.029825
mRNA_S-promiscuus_M_contig2.5428.1	nbisL1-mrna-759	2.213882	1.391262	4.21508	0.715987	2.80743	6.27967
mRNA_S-promiscuus_M_contig2.5427.1	nbisL1-mrna-760	78.677795	36.424607	32.596185	47.909796	37.311115	52.936974
mRNA_S-promiscuus_M_contig2.5426.1	nbisL1-mrna-761	21.445961	18.821644	22.591989	21.054336	24.914191	27.256358
mRNA_S-promiscuus_M_contig2.5425.1	nbisL1-mrna-762	48.064808	36.743486	22.951823	32.467128	27.720214	38.342436
mRNA_S-promiscuus_M_contig2.5424.1	nbisL1-mrna-763	1.367365	1.091207	8.108869	1.952452	5.297281	4.74901
mRNA_S-promiscuus_M_contig2.5423.1	nbisL1-mrna-764	3.361444	3.719491	2.325523	3.385852	3.129505	3.235774
mRNA_S-promiscuus_M_contig2.5422.1	nbisL1-mrna-765	29.535631	23.333026	75.907549	24.3612	67.270125	80.882796
mRNA_S-promiscuus_M_contig2.5420.1	nbisL1-mrna-766	18.711282	18.188677	25.850184	18.962322	26.31796	29.422102
mRNA_S-promiscuus_M_contig2.5421.1	nbisL1-mrna-767	0.16081	0.376899	0	0	0	0
mRNA_S-promiscuus_M_contig2.5419.1	nbisL1-mrna-768	65.983237	67.033392	61.304285	72.459591	61.496766	58.947448
mRNA_S-promiscuus_M_contig2.5418.1	nbisL1-mrna-769	27.864743	29.146744	4.705945	28.423877	3.998188	6.43196
mRNA_S-promiscuus_M_contig2.5417.1	nbisL1-mrna-770	31.716468	24.054914	8.419696	23.030022	11.897288	15.925449
mRNA_S-promiscuus_M_contig2.5415.1	nbisL1-mrna-771	1254.997324	1442.7168	2236.739094	1790.632515	1955.777462	1555.371264
mRNA_S-promiscuus_M_contig2.5416.1	nbisL1-mrna-772	0.065868	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5413.1	nbisL1-mrna-773	428.41336	470.34815	767.989818	438.653884	733.735065	843.893387
mRNA_S-promiscuus_M_contig2.5414.1	nbisL1-mrna-774	0.031304	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5412.1	nbisL1-mrna-775	32.345765	32.149444	91.401263	35.6561	89.720735	90.402364
mRNA_S-promiscuus_M_contig2.5411.1	nbisL1-mrna-776	137.529147	117.704616	172.287785	129.894119	157.964003	143.203595
mRNA_S-promiscuus_M_contig2.5410.1	nbisL1-mrna-777	13.67955	14.523712	15.332443	14.486139	15.097708	13.147171
mRNA_S-promiscuus_M_contig2.5409.1	nbisL1-mrna-778	3.885869	2.412215	10.350791	3.678708	9.167891	13.0394
mRNA_S-promiscuus_M_contig2.5408.1	nbisL1-mrna-779	20.232364	20.028928	35.30949	17.84303	37.927744	42.082337
mRNA_S-promiscuus_M_contig2.5407.1	nbisL1-mrna-780	279.531072	260.182051	450.464144	243.379129	415.805025	440.831651
mRNA_S-promiscuus_M_contig2.5406.1	nbisL1-mrna-781	12.949875	11.963869	8.053007	11.228999	9.648284	10.317325
mRNA_S-promiscuus_M_contig2.5405.1	nbisL1-mrna-782	25.061803	21.090632	13.856765	24.260624	16.929785	18.744575
mRNA_S-promiscuus_M_contig2.5404.1	nbisL1-mrna-783	1.16479	0.981129	1.893346	0.162304	1.298147	2.864021
mRNA_S-promiscuus_M_contig2.5403.1	nbisL1-mrna-784	7.166819	5.302455	8.856437	7.223088	8.021304	9.700707
mRNA_S-promiscuus_M_contig2.5402.1	nbisL1-mrna-785	36.001668	42.253109	85.027868	49.923722	77.801366	67.618783
mRNA_S-promiscuus_M_contig2.5401.1	nbisL1-mrna-786	1.875354	1.701903	1.082265	0.429991	1.180116	3.413033
mRNA_S-promiscuus_M_contig2.5400.1	nbisL1-mrna-787	91.668576	93.371042	88.274226	86.793879	82.543832	76.166385
mRNA_S-promiscuus_M_contig2.5399.1	nbisL1-mrna-788	25.354059	29.436709	28.68186	29.230082	24.710126	24.83345
mRNA_S-promiscuus_M_contig2.5398.1	nbisL1-mrna-789	921.056732	1004.269279	1226.607981	982.248745	1347.239847	1109.924274
mRNA_S-promiscuus_M_contig2.5397.1	nbisL1-mrna-790	886.587947	841.859992	1084.551253	850.887612	1020.535145	1050.954688
mRNA_S-promiscuus_M_contig2.5396.1	nbisL1-mrna-791	0	0	0	0	0	0.872435
mRNA_S-promiscuus_M_contig2.5395.1	nbisL1-mrna-792	1.731259	1.574817	2.014132	0.625217	0.637371	3.092588
mRNA_S-promiscuus_M_contig2.5394.1	nbisL1-mrna-793	3.382592	2.980744	3.804381	1.308975	1.680211	6.116534
mRNA_S-promiscuus_M_contig2.5393.1	nbisL1-mrna-794	20.63838	17.858323	34.692435	18.379193	40.093358	39.072424
mRNA_S-promiscuus_M_contig2.5392.1	nbisL1-mrna-795	0.76449	1.676989	2.93072	1.164881	4.386282	3.469807
mRNA_S-promiscuus_M_contig2.5391.1	nbisL1-mrna-796	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5389.1	nbisL1-mrna-797	24.645337	25.589543	0.883692	27.253883	0.614832	0.93869
mRNA_S-promiscuus_M_contig2.5390.1	nbisL1-mrna-798	0.04378	0.821256	0	0	0	0
mRNA_S-promiscuus_M_contig2.5388.1	nbisL1-mrna-799	0.656151	0.675359	1.98967	0.42654	1.806383	2.227832
mRNA_S-promiscuus_M_contig2.5386.1	nbisL1-mrna-800	1.242725	2.098597	0.134886	1.214874	1.048192	1.245126
mRNA_S-promiscuus_M_contig2.5387.1	nbisL1-mrna-801	0	0.686719	0	0	0	0
mRNA_S-promiscuus_M_contig2.5385.1	nbisL1-mrna-802	2.377326	2.217895	2.904882	3.37009	1.812423	2.513803
mRNA_S-promiscuus_M_contig2.5384.1	nbisL1-mrna-803	0.037396	0.175057	0	0	0	0
mRNA_S-promiscuus_M_contig2.5383.1	nbisL1-mrna-804	1.943382	0.838536	7.224016	1.537266	9.518375	11.043995
mRNA_S-promiscuus_M_contig2.5382.1	nbisL1-mrna-805	0.153146	0.286934	0	0.664039	0	0.368334
mRNA_S-promiscuus_M_contig2.5381.1	nbisL1-mrna-806	1961.900488	1702.584081	3031.656772	1869.43936	3647.134587	4020.159377
mRNA_S-promiscuus_M_contig2.5380.1	nbisL1-mrna-807	18.499528	15.331115	26.000467	16.712164	26.86847	30.984973
mRNA_S-promiscuus_M_contig2.5379.1	nbisL1-mrna-808	304.222238	269.755666	327.817301	258.340173	328.723585	370.511668
mRNA_S-promiscuus_M_contig2.5378.1	nbisL1-mrna-809	71.877031	58.401191	65.285948	56.64495	80.673786	85.210408
mRNA_S-promiscuus_M_contig2.5377.1	nbisL1-mrna-810	10.433545	6.425919	11.958847	10.079415	12.771776	16.252585
mRNA_S-promiscuus_M_contig2.5376.1	nbisL1-mrna-811	23.093678	20.410088	51.961324	23.424437	56.747502	57.113107
mRNA_S-promiscuus_M_contig2.5375.1	nbisL1-mrna-812	0.151246	0.850097	0.435825	0	0	0
mRNA_S-promiscuus_M_contig2.5374.1	nbisL1-mrna-813	3.240897	1.710055	4.442476	2.559728	4.499303	5.78835
mRNA_S-promiscuus_M_contig2.5373.1	nbisL1-mrna-814	45.778252	41.579595	60.031077	43.33564	61.898054	65.205896
mRNA_S-promiscuus_M_contig2.5372.1	nbisL1-mrna-815	0.895215	0.537985	0.830019	0.266956	0.921265	2.687409
mRNA_S-promiscuus_M_contig2.5371.1	nbisL1-mrna-816	8.035291	7.4117	19.33944	10.00218	20.684673	18.110698
mRNA_S-promiscuus_M_contig2.5369.1	nbisL1-mrna-817	20.343781	19.392747	27.702992	18.407621	30.541286	27.876196
mRNA_S-promiscuus_M_contig2.5370.1	nbisL1-mrna-818	0.123277	0	0	0	0	1.472947
mRNA_S-promiscuus_M_contig2.5368.1	nbisL1-mrna-819	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5367.1	nbisL1-mrna-820	43.309628	36.963172	30.275908	46.511976	34.284121	51.520277
mRNA_S-promiscuus_M_contig2.5366.1	nbisL1-mrna-821	13.97903	15.849139	32.14435	16.668227	29.866008	30.12644
mRNA_S-promiscuus_M_contig2.5365.1	nbisL1-mrna-822	14.508607	9.581917	15.408636	9.965899	16.990087	19.977525
mRNA_S-promiscuus_M_contig2.5364.1	nbisL1-mrna-823	35.346947	26.634721	37.948482	32.441337	38.522494	47.248881
mRNA_S-promiscuus_M_contig2.5363.1	nbisL1-mrna-824	0.801143	1.777308	1.429459	0	1.004206	0
mRNA_S-promiscuus_M_contig2.5362.1	nbisL1-mrna-825	5.218812	6.031885	18.053519	5.476898	19.592424	13.608466
mRNA_S-promiscuus_M_contig2.5361.1	nbisL1-mrna-826	323.133978	349.12097	415.451078	346.62854	413.743028	389.594461
mRNA_S-promiscuus_M_contig2.5360.1	nbisL1-mrna-827	14.959531	12.26949	28.475379	14.52818	24.918599	32.480146
mRNA_S-promiscuus_M_contig2.5359.1	nbisL1-mrna-828	7.254087	10.954779	4.657182	1.997393	2.538007	6.253349
mRNA_S-promiscuus_M_contig2.5358.1	nbisL1-mrna-829	21.413517	21.341277	40.906186	23.535797	38.646619	46.393129
mRNA_S-promiscuus_M_contig2.5357.1	nbisL1-mrna-830	28.40413	23.406982	29.66255	26.131894	36.127438	37.884295
mRNA_S-promiscuus_M_contig2.5356.1	nbisL1-mrna-831	21.571557	18.148923	24.992241	17.687022	29.677078	26.108422
mRNA_S-promiscuus_M_contig2.5355.1	nbisL1-mrna-832	0.675243	0	0.314068	0	0.444654	2.627292
mRNA_S-promiscuus_M_contig2.5354.1	nbisL1-mrna-833	1.372384	1.442139	1.589464	0.397571	0.823174	1.868337
mRNA_S-promiscuus_M_contig2.5353.1	nbisL1-mrna-834	20.410948	14.559253	9.447547	15.964282	10.816958	16.370723
mRNA_S-promiscuus_M_contig2.5352.1	nbisL1-mrna-835	19.646571	20.090338	15.995787	21.157697	14.056523	13.988392
mRNA_S-promiscuus_M_contig2.5351.1	nbisL1-mrna-836	13.68682	12.28499	15.716006	13.782317	18.311654	20.950378
mRNA_S-promiscuus_M_contig2.5350.1	nbisL1-mrna-837	35.801162	36.137766	40.702602	29.401752	41.828358	44.011372
mRNA_S-promiscuus_M_contig2.5348.1	nbisL1-mrna-838	75.461537	70.500307	103.234399	66.059037	109.493431	112.340402
mRNA_S-promiscuus_M_contig2.5349.1	nbisL1-mrna-839	2.636313	2.178592	2.607765	3.081492	1.319427	3.147004
mRNA_S-promiscuus_M_contig2.5347.1	nbisL1-mrna-840	199.34773	172.351897	116.735562	176.824145	112.904636	105.993584
mRNA_S-promiscuus_M_contig2.5346.1	nbisL1-mrna-841	219.440418	188.263258	223.760559	185.699359	234.770281	239.457607
mRNA_S-promiscuus_M_contig2.5345.1	nbisL1-mrna-842	0.709676	1.789581	1.573487	0.591691	1.950929	0.985811
mRNA_S-promiscuus_M_contig2.5344.1	nbisL1-mrna-843	6.563157	6.231681	8.108758	6.172901	8.181726	9.335309
mRNA_S-promiscuus_M_contig2.5343.1	nbisL1-mrna-844	38.059702	25.906332	15.217521	24.742779	24.447791	28.355347
mRNA_S-promiscuus_M_contig2.5342.1	nbisL1-mrna-845	153.332542	173.321668	110.327039	175.063631	112.890576	99.62192
mRNA_S-promiscuus_M_contig2.5341.1	nbisL1-mrna-846	3.949052	7.797257	5.144278	0.773487	0.485701	3.440897
mRNA_S-promiscuus_M_contig2.5340.1	nbisL1-mrna-847	4.153598	4.305707	4.880835	1.026229	3.45045	10.147053
mRNA_S-promiscuus_M_contig2.5339.1	nbisL1-mrna-848	39.651157	48.138096	54.284934	57.775462	47.438563	43.745391
mRNA_S-promiscuus_M_contig2.5338.1	nbisL1-mrna-849	1153.775376	1386.562063	951.995807	1339.988037	883.555399	753.717424
mRNA_S-promiscuus_M_contig2.5337.1	nbisL1-mrna-850	66.912254	55.031503	62.364199	59.481983	61.33241	77.009703
mRNA_S-promiscuus_M_contig2.5335.1	nbisL1-mrna-851	5.926446	7.260586	10.206189	7.702927	10.077114	10.417171
mRNA_S-promiscuus_M_contig2.5336.1	nbisL1-mrna-852	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5334.1	nbisL1-mrna-853	5.271108	5.02177	8.746881	7.971215	10.856605	11.012246
mRNA_S-promiscuus_M_contig2.5333.1	nbisL1-mrna-854	3.367155	3.565536	3.077485	2.311388	1.088101	7.736125
mRNA_S-promiscuus_M_contig2.5331.1	nbisL1-mrna-855	106.809318	136.607498	58.390754	122.137248	55.318432	50.65956
mRNA_S-promiscuus_M_contig2.5332.1	nbisL1-mrna-856	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5330.1	nbisL1-mrna-857	21.185212	24.149827	31.514669	26.524421	30.376983	30.482338
mRNA_S-promiscuus_M_contig2.5329.1	nbisL1-mrna-858	172.287517	136.15705	110.387267	139.559796	117.2596	111.078746
mRNA_S-promiscuus_M_contig2.5328.1	nbisL1-mrna-859	12.161817	12.197081	21.411215	14.998404	20.900166	22.543552
mRNA_S-promiscuus_M_contig2.5327.1	nbisL1-mrna-860	14.650826	13.745204	57.572597	14.99434	55.891117	55.330715
mRNA_S-promiscuus_M_contig2.5326.1	nbisL1-mrna-861	0	0.318417	0	0	0	0
mRNA_S-promiscuus_M_contig2.5325.1	nbisL1-mrna-862	15.33334	10.761089	13.460408	15.708513	19.672988	18.051365
mRNA_S-promiscuus_M_contig2.5324.1	nbisL1-mrna-863	1.839124	1.560092	1.391124	0.458028	1.173172	3.479927
mRNA_S-promiscuus_M_contig2.5323.1	nbisL1-mrna-864	124.388862	84.959797	75.954728	95.469422	95.313311	104.814664
mRNA_S-promiscuus_M_contig2.5322.1	nbisL1-mrna-865	1.693407	1.699609	1.52308	0.888771	2.03125	1.705696
mRNA_S-promiscuus_M_contig2.5321.1	nbisL1-mrna-866	13.524173	16.577694	20.992709	16.337715	14.624476	12.216779
mRNA_S-promiscuus_M_contig2.5320.1	nbisL1-mrna-867	14.947931	16.795827	27.745412	15.749977	27.839945	25.754081
mRNA_S-promiscuus_M_contig2.5319.1	nbisL1-mrna-868	8.364895	7.922098	18.806359	7.526333	22.31693	23.369269
mRNA_S-promiscuus_M_contig2.5318.1	nbisL1-mrna-869	12.652721	13.15732	17.145713	10.863722	13.894179	14.910478
mRNA_S-promiscuus_M_contig2.5317.1	nbisL1-mrna-870	4.548034	5.249585	2.111639	3.699324	1.989961	2.36102
mRNA_S-promiscuus_M_contig2.5316.1	nbisL1-mrna-871	66.054359	68.820633	76.072553	63.735614	80.99771	92.996211
mRNA_S-promiscuus_M_contig2.5314.1	nbisL1-mrna-872	84.657646	98.670625	44.215247	96.119376	43.200978	37.690556
mRNA_S-promiscuus_M_contig2.5315.1	nbisL1-mrna-873	1.856138	1.201725	0.455651	0.69827	1.673343	0.387005
mRNA_S-promiscuus_M_contig2.5313.1	nbisL1-mrna-874	143.0022	180.751588	86.731717	187.56977	95.859972	98.351661
mRNA_S-promiscuus_M_contig2.5312.1	nbisL1-mrna-875	3.07854	1.654257	9.820733	3.828915	14.169232	7.600027
mRNA_S-promiscuus_M_contig2.5311.1	nbisL1-mrna-876	0.741757	0.277935	1.282528	1.286461	0.909018	0.35691
mRNA_S-promiscuus_M_contig2.5310.1	nbisL1-mrna-877	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5309.1	nbisL1-mrna-878	50.553979	39.386682	16.465181	41.800619	19.844718	23.189462
mRNA_S-promiscuus_M_contig2.5308.1	nbisL1-mrna-879	14.635766	14.284262	0.827827	13.558688	1.022668	0.86938
mRNA_S-promiscuus_M_contig2.5307.1	nbisL1-mrna-880	34.032269	32.015886	29.938583	37.552533	33.479435	34.851718
mRNA_S-promiscuus_M_contig2.5306.1	nbisL1-mrna-881	21.061658	14.5825	26.621571	14.241412	37.513401	50.442191
mRNA_S-promiscuus_M_contig2.5305.1	nbisL1-mrna-882	31.065296	37.179876	42.993142	34.982167	44.559328	39.032649
mRNA_S-promiscuus_M_contig2.5304.1	nbisL1-mrna-883	0.562135	0.099262	0.153093	0.574608	0.21635	1.02745
mRNA_S-promiscuus_M_contig2.5303.1	nbisL1-mrna-884	14.021282	16.380172	21.411463	14.573081	20.105169	18.526719
mRNA_S-promiscuus_M_contig2.5302.1	nbisL1-mrna-885	5.335171	5.355985	8.541667	6.201077	9.694986	9.399807
mRNA_S-promiscuus_M_contig2.5301.1	nbisL1-mrna-886	16.316644	8.392572	16.460675	11.128073	15.966153	25.411399
mRNA_S-promiscuus_M_contig2.5300.1	nbisL1-mrna-887	16.353846	7.21154	15.597129	12.765119	16.647002	19.938185
mRNA_S-promiscuus_M_contig2.5299.1	nbisL1-mrna-888	27.3747	11.770327	20.48888	23.506938	25.015585	34.693275
mRNA_S-promiscuus_M_contig2.5298.1	nbisL1-mrna-889	25.98874	17.310699	23.676107	17.930245	27.661223	37.841087
mRNA_S-promiscuus_M_contig2.5297.1	nbisL1-mrna-890	0.161944	0.379573	0	0	1.241148	0.970973
mRNA_S-promiscuus_M_contig2.5296.1	nbisL1-mrna-891	65.634417	58.788715	51.331174	56.597304	63.532496	78.148973
mRNA_S-promiscuus_M_contig2.5295.1	nbisL1-mrna-892	48.698212	52.837087	44.237828	53.152113	45.257971	42.652237
mRNA_S-promiscuus_M_contig2.5294.1	nbisL1-mrna-893	16.419303	18.739971	10.819883	18.977938	8.124754	9.048966
mRNA_S-promiscuus_M_contig2.5293.1	nbisL1-mrna-894	19.919829	21.064518	19.257327	20.802402	20.185151	21.511914
mRNA_S-promiscuus_M_contig2.5292.1	nbisL1-mrna-895	163.227256	156.372642	97.142002	143.39758	113.313896	114.311385
mRNA_S-promiscuus_M_contig2.5291.1	nbisL1-mrna-896	0.460232	0.656844	0.900851	0.591519	1.272493	1.701615
mRNA_S-promiscuus_M_contig2.5290.1	nbisL1-mrna-897	14.897892	12.923697	13.07602	13.410148	11.697486	11.344093
mRNA_S-promiscuus_M_contig2.5289.1	nbisL1-mrna-898	290.318615	255.674601	282.435115	256.492696	321.860854	332.947716
mRNA_S-promiscuus_M_contig2.5288.1	nbisL1-mrna-899	26.527836	21.643747	19.717615	23.96201	24.907307	26.706636
mRNA_S-promiscuus_M_contig2.5287.1	nbisL1-mrna-900	1.390855	1.981519	0.826548	0.248046	0.466855	1.874506
mRNA_S-promiscuus_M_contig2.5286.1	nbisL1-mrna-901	1.110994	1.10582	1.160718	0.614631	0.867568	1.491476
mRNA_S-promiscuus_M_contig2.5285.1	nbisL1-mrna-902	23.136432	13.335737	15.775297	12.924517	12.09913	18.350131
mRNA_S-promiscuus_M_contig2.5284.1	nbisL1-mrna-903	1.840235	1.834941	0.602687	0.406876	0.595571	1.823143
mRNA_S-promiscuus_M_contig2.5283.1	nbisL1-mrna-904	3.513149	4.227168	16.517581	1.413852	19.143247	14.223497
mRNA_S-promiscuus_M_contig2.5282.1	nbisL1-mrna-905	2.453624	3.856547	0.650944	3.418868	1.575914	1.093326
mRNA_S-promiscuus_M_contig2.5281.1	nbisL1-mrna-906	7.161946	5.435456	0.598519	7.4909	0.564183	1.00339
mRNA_S-promiscuus_M_contig2.5280.1	nbisL1-mrna-907	4.085258	3.903845	11.478276	5.202315	11.879407	10.780817
mRNA_S-promiscuus_M_contig2.5279.1	nbisL1-mrna-908	3.776158	3.89314	7.464583	3.346736	8.934543	10.626677
mRNA_S-promiscuus_M_contig2.5278.1	nbisL1-mrna-909	0	0	0	0	1.027441	0
mRNA_S-promiscuus_M_contig2.5277.1	nbisL1-mrna-910	0.079271	0	0	0	0	0
mRNA_S-promiscuus_M_contig2.5276.1	nbisL1-mrna-911	5.179998	7.116635	1.681908	3.786033	0.698648	2.990793
mRNA_S-promiscuus_M_contig2.5275.1	nbisL1-mrna-912	18.405859	29.087581	34.473295	23.558739	38.529827	8.165933
mRNA_S-promiscuus_M_contig2.5274.1	nbisL1-mrna-913	76.276706	68.354867	138.490725	95.64768	130.224573	142.977316
mRNA_S-promiscuus_M_contig2.5273.1	nbisL1-mrna-914	45.608323	44.946539	50.033686	43.382099	54.469745	64.219089
mRNA_S-promiscuus_M_contig2.5272.1	nbisL1-mrna-915	3.809139	3.676823	1.989246	1.346461	1.097712	4.526308
mRNA_S-promiscuus_M_contig2.5271.1	nbisL1-mrna-916	5.643367	4.434055	6.384932	6.12689	5.481093	6.138816
mRNA_S-promiscuus_M_contig2.5270.1	nbisL1-mrna-917	7.036322	7.084911	9.422797	9.070667	9.415004	9.183039
mRNA_S-promiscuus_M_contig2.5269.1	nbisL1-mrna-918	5.115256	3.405672	3.137452	3.081353	4.195698	5.828208
mRNA_S-promiscuus_M_contig2.5268.1	nbisL1-mrna-919	44.778117	48.12038	55.882436	45.279991	46.771055	49.533514
mRNA_S-promiscuus_M_contig2.5267.1	nbisL1-mrna-920	2.856492	1.720165	1.163644	0.604147	1.073715	3.286143
mRNA_S-promiscuus_M_contig2.5266.1	nbisL1-mrna-921	2.337125	1.904197	1.317849	0.380178	1.430931	3.919043
