tx	gene_id	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF1_rep1	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF3_rep3	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF4_rep4	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM2_rep2	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM3_rep3	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM4_rep4
mRNA_D-herbacea_M_contig2.4849.1	nbisL1-mrna-9705	1.826907	2.020728	0.87526	18.805449	20.712205	14.360794
mRNA_D-herbacea_M_contig2.4848.1	nbisL1-mrna-9706	26.812075	29.51034	21.767368	29.286786	27.509758	29.002651
mRNA_D-herbacea_M_contig2.4847.1	nbisL1-mrna-9707	75.428225	115.458372	90.420065	72.127398	56.771351	80.19123
mRNA_D-herbacea_M_contig2.4846.1	nbisL1-mrna-9708	158.10686	178.756841	186.826899	144.999738	147.018411	136.684314
mRNA_D-herbacea_M_contig2.4845.1	nbisL1-mrna-9709	95.651655	97.18888	101.003397	91.722745	90.825947	97.963545
mRNA_D-herbacea_M_contig2.4844.1	nbisL1-mrna-9710	0.053538	0	0	0	0	0
mRNA_D-herbacea_M_contig2.4843.1	nbisL1-mrna-9711	14.35676	12.278574	13.173831	18.793413	17.502714	14.120767
mRNA_D-herbacea_M_contig2.4842.1	nbisL1-mrna-9712	15.507875	17.222965	19.791664	17.621656	17.575121	19.596316
mRNA_D-herbacea_M_contig2.4841.1	nbisL1-mrna-9713	5.79519	5.66807	6.345576	5.518004	5.598333	6.394315
mRNA_D-herbacea_M_contig2.4840.1	nbisL1-mrna-9714	10.787689	15.077368	14.565967	10.094613	11.397754	8.883266
mRNA_D-herbacea_M_contig2.4839.1	nbisL1-mrna-9715	300.89942	297.078835	342.119952	183.960397	162.727218	191.454385
mRNA_D-herbacea_M_contig2.4838.1	nbisL1-mrna-9716	569.101868	775.01199	790.670443	408.060307	487.126621	445.908853
mRNA_D-herbacea_M_contig2.4837.1	nbisL1-mrna-9717	80.063627	82.403402	95.223714	60.287506	55.928923	64.863804
mRNA_D-herbacea_M_contig2.4836.1	nbisL1-mrna-9718	29.769217	28.124527	16.169784	75.773049	103.045833	65.273219
mRNA_D-herbacea_M_contig2.4835.1	nbisL1-mrna-9719	88.504156	84.803801	61.309304	234.506418	256.025686	191.403367
mRNA_D-herbacea_M_contig2.4834.1	nbisL1-mrna-9720	7.426066	9.592887	6.591472	14.8301	16.390845	12.208574
mRNA_D-herbacea_M_contig2.4833.1	nbisL1-mrna-9721	75.134333	100.361072	113.691457	101.076858	108.23865	102.082389
mRNA_D-herbacea_M_contig2.4832.1	nbisL1-mrna-9722	1.078856	1.301401	0.956627	0.740018	1.206345	1.096211
mRNA_D-herbacea_M_contig2.4831.1	nbisL1-mrna-9723	0.794563	0.623393	0.984217	0.580003	1.652651	0.858701
mRNA_D-herbacea_M_contig2.4830.1	nbisL1-mrna-9724	0	0	0	0	0	0
mRNA_D-herbacea_M_contig2.4829.1	nbisL1-mrna-9725	30.578719	31.355299	28.344206	15.51793	14.912133	14.244227
mRNA_D-herbacea_M_contig2.4828.1	nbisL1-mrna-9726	4714.98005	3762.250531	4199.453527	3819.057079	3313.92824	3462.793258
mRNA_D-herbacea_M_contig2.4827.1	nbisL1-mrna-9727	6.57189	7.714429	8.260064	8.007768	6.822125	7.506142
mRNA_D-herbacea_M_contig2.4826.1	nbisL1-mrna-9728	4.286686	6.713072	3.42904	5.694464	6.679106	4.735381
mRNA_D-herbacea_M_contig2.4825.1	nbisL1-mrna-9729	0.093337	0.034386	0.085317	0.19193	0	0.057838
mRNA_D-herbacea_M_contig2.4824.1	nbisL1-mrna-9730	44.516723	52.222766	72.07307	53.988637	59.551133	58.289497
mRNA_D-herbacea_M_contig2.4823.1	nbisL1-mrna-9731	15.097171	20.00113	12.605215	14.003484	8.970237	11.485977
mRNA_D-herbacea_M_contig2.4822.1	nbisL1-mrna-9732	8.715255	10.703142	8.500807	7.817787	5.31276	8.178679
mRNA_D-herbacea_M_contig2.4821.1	nbisL1-mrna-9733	21.177887	21.300314	24.276627	17.038778	18.435509	18.071191
mRNA_D-herbacea_M_contig2.4820.1	nbisL1-mrna-9734	11.629507	17.262024	18.282675	11.155455	9.128001	9.400701
mRNA_D-herbacea_M_contig2.4819.1	nbisL1-mrna-9735	16.52949	15.078499	16.131205	15.435518	13.38987	13.745635
mRNA_D-herbacea_M_contig2.4818.1	nbisL1-mrna-9736	1.989509	2.7447	2.855824	0.741262	0.766721	0.818906
mRNA_D-herbacea_M_contig2.4817.1	nbisL1-mrna-9737	102.78748	117.702834	124.813804	142.782888	125.14886	132.362437
mRNA_D-herbacea_M_contig2.4816.1	nbisL1-mrna-9738	20.858646	30.693956	20.580479	14.534419	16.522267	12.009303
mRNA_D-herbacea_M_contig2.4815.1	nbisL1-mrna-9739	8.127323	16.893387	10.473562	6.442433	10.275287	8.849583
mRNA_D-herbacea_M_contig2.4814.1	nbisL1-mrna-9740	40.877743	45.170255	40.488944	31.299189	30.982162	29.519922
mRNA_D-herbacea_M_contig2.4813.1	nbisL1-mrna-9741	20.546326	22.030937	17.035101	15.788706	17.312572	14.604668
mRNA_D-herbacea_M_contig2.4812.1	nbisL1-mrna-9742	26.425296	25.86942	21.519375	13.002229	25.471269	14.274775
mRNA_D-herbacea_M_contig2.4811.1	nbisL1-mrna-9743	12.343669	20.02042	17.127016	10.148749	12.747989	14.969394
mRNA_D-herbacea_M_contig2.4810.1	nbisL1-mrna-9744	6.209182	10.254858	6.173978	4.044816	5.482978	3.549836
mRNA_D-herbacea_M_contig2.4809.1	nbisL1-mrna-9745	5.358876	8.376694	6.335019	8.203768	9.813484	8.396134
mRNA_D-herbacea_M_contig2.4808.1	nbisL1-mrna-9746	33.527813	34.087676	27.482851	37.624206	32.183867	34.40598
mRNA_D-herbacea_M_contig2.4807.1	nbisL1-mrna-9747	3.122346	6.673336	3.064402	0	0.784552	0.209722
mRNA_D-herbacea_M_contig73.14508.1	nbisL1-mrna-9748	0	0	0	0	0	0
mRNA_D-herbacea_M_contig234.6365.1	nbisL1-mrna-9749	12.721989	14.307527	15.870607	8.000418	10.111315	10.138148
mRNA_D-herbacea_M_contig234.6364.1	nbisL1-mrna-9750	3.306031	4.750051	5.072074	7.372239	5.005342	5.86573
mRNA_D-herbacea_M_contig234.6363.1	nbisL1-mrna-9751	0.507081	2.231821	0.928636	0	0	0
mRNA_D-herbacea_M_contig234.6362.1	nbisL1-mrna-9752	0.831333	1.52073	1.048099	0.41261	1.086641	0.799245
mRNA_D-herbacea_M_contig234.6361.1	nbisL1-mrna-9753	0	4.203102	9.378643	14.269718	14.404293	11.298273
mRNA_D-herbacea_M_contig234.6360.1	nbisL1-mrna-9754	3.66193	5.409167	5.74076	17.242806	19.391967	12.440279
mRNA_D-herbacea_M_contig234.6359.1	nbisL1-mrna-9755	175.845973	210.874411	201.629545	128.290701	132.047249	133.046185
mRNA_D-herbacea_M_contig234.6358.1	nbisL1-mrna-9756	1.548763	3.780852	2.556687	4.164563	6.60022	1.757279
mRNA_D-herbacea_M_contig234.6357.1	nbisL1-mrna-9757	3.388922	4.428936	4.393563	8.258576	7.148137	3.033685
mRNA_D-herbacea_M_contig234.6356.1	nbisL1-mrna-9758	26.924323	36.942324	34.989908	31.309545	35.049953	27.729634
mRNA_D-herbacea_M_contig234.6355.1	nbisL1-mrna-9759	53.53963	68.768174	59.013164	63.533918	68.53417	68.276025
mRNA_D-herbacea_M_contig234.6354.1	nbisL1-mrna-9760	102.391002	121.205634	122.381633	102.983854	111.558333	108.775179
mRNA_D-herbacea_M_contig234.6353.1	nbisL1-mrna-9761	54.271566	58.896851	59.81748	33.681317	31.541482	30.592457
mRNA_D-herbacea_M_contig234.6352.1	nbisL1-mrna-9762	5.51138	6.098288	4.836517	3.243562	4.562094	4.20243
mRNA_D-herbacea_M_contig234.6351.1	nbisL1-mrna-9763	4.021219	4.567642	4.734302	3.116546	3.235982	2.615035
mRNA_D-herbacea_M_contig234.6350.1	nbisL1-mrna-9764	16.110914	14.307771	15.72139	12.647715	10.100598	10.574316
mRNA_D-herbacea_M_contig234.6349.1	nbisL1-mrna-9765	14.904092	22.980358	18.704984	19.47188	23.410129	20.772594
mRNA_D-herbacea_M_contig234.6348.1	nbisL1-mrna-9766	26.065413	25.622584	21.390584	23.503536	18.537396	25.495224
mRNA_D-herbacea_M_contig234.6347.1	nbisL1-mrna-9767	19.959863	28.9014	18.549844	16.044254	15.0414	12.032207
mRNA_D-herbacea_M_contig234.6346.1	nbisL1-mrna-9768	73.499994	86.087411	76.74087	34.268059	37.874755	38.015148
mRNA_D-herbacea_M_contig234.6345.1	nbisL1-mrna-9769	79.617563	90.469854	82.428337	29.707376	36.509084	36.786274
mRNA_D-herbacea_M_contig234.6344.1	nbisL1-mrna-9770	44.03498	63.967329	55.507937	18.129375	22.400014	16.822201
mRNA_D-herbacea_M_contig234.6343.1	nbisL1-mrna-9771	64.195465	85.971612	56.771431	24.0883	35.320291	27.297197
mRNA_D-herbacea_M_contig234.6342.1	nbisL1-mrna-9772	30.538249	23.54456	17.967571	10.914061	13.311609	6.261894
mRNA_D-herbacea_M_contig324.8720.1	nbisL1-mrna-9773	11.402337	19.161886	14.361021	4.668882	8.101697	4.545662
mRNA_D-herbacea_M_contig324.8719.1	nbisL1-mrna-9774	25.674379	42.750016	29.444687	14.681518	20.858513	9.279984
mRNA_D-herbacea_M_contig324.8718.1	nbisL1-mrna-9775	24.046528	29.265823	22.658201	6.521491	18.084207	6.053218
mRNA_D-herbacea_M_contig324.8717.1	nbisL1-mrna-9776	8.478824	18.802144	5.424615	3.801827	9.048969	8.559521
mRNA_D-herbacea_M_contig324.8716.1	nbisL1-mrna-9777	8.630848	16.050607	11.120784	3.969186	6.559501	3.775836
mRNA_D-herbacea_M_contig324.8715.1	nbisL1-mrna-9778	15.143562	17.892826	11.456146	17.079494	16.162373	18.426832
mRNA_D-herbacea_M_contig324.8714.1	nbisL1-mrna-9779	14.203936	17.162714	15.665792	12.75814	12.825514	11.09532
mRNA_D-herbacea_M_contig324.8713.1	nbisL1-mrna-9780	59.804826	75.095358	76.773301	49.006285	38.117847	53.678375
mRNA_D-herbacea_M_contig324.8712.1	nbisL1-mrna-9781	4.084718	2.712975	2.252018	2.521318	1.007006	1.584146
mRNA_D-herbacea_M_contig324.8711.1	nbisL1-mrna-9782	2.208485	3.610491	2.364973	3.60043	3.511588	2.477158
mRNA_D-herbacea_M_contig324.8710.1	nbisL1-mrna-9783	9.235688	10.804373	8.149582	7.456548	10.389333	7.1968
mRNA_D-herbacea_M_contig324.8709.1	nbisL1-mrna-9784	0	0	0	0	0	0
mRNA_D-herbacea_M_contig324.8708.1	nbisL1-mrna-9785	26.622761	28.876999	28.801597	23.263253	18.31667	25.694205
mRNA_D-herbacea_M_contig324.8707.1	nbisL1-mrna-9786	5.556687	7.630192	6.179695	3.624236	4.905356	3.290606
mRNA_D-herbacea_M_contig324.8706.1	nbisL1-mrna-9787	322.649016	295.922802	284.746563	181.403924	181.669274	187.245418
mRNA_D-herbacea_M_contig324.8705.1	nbisL1-mrna-9788	0.234972	0.522245	0	0.486945	0	0
mRNA_D-herbacea_M_contig324.8704.1	nbisL1-mrna-9789	18.143995	18.25607	19.078846	16.994881	14.250881	15.054902
mRNA_D-herbacea_M_contig324.8703.1	nbisL1-mrna-9790	26.75548	23.996583	29.889362	46.252619	42.284881	46.205599
mRNA_D-herbacea_M_contig324.8702.1	nbisL1-mrna-9791	787.322607	718.763683	709.604492	576.14526	548.197891	529.072392
mRNA_D-herbacea_M_contig324.8701.1	nbisL1-mrna-9792	171.806875	177.704419	159.695956	127.011571	123.487635	119.37701
mRNA_D-herbacea_M_contig324.8700.1	nbisL1-mrna-9793	12.063003	22.447926	13.828867	17.755823	20.320966	16.488055
mRNA_D-herbacea_M_contig324.8699.1	nbisL1-mrna-9794	14.802506	18.941149	12.780232	13.942913	14.011379	14.981447
mRNA_D-herbacea_M_contig324.8698.1	nbisL1-mrna-9795	0.786874	1.74897	1.930607	1.08697	0	0.50292
mRNA_D-herbacea_M_contig324.8697.1	nbisL1-mrna-9796	0	0	0.195249	0.440032	0.249703	0.200339
mRNA_D-herbacea_M_contig324.8696.1	nbisL1-mrna-9797	57.566917	66.004092	73.074444	61.54393	67.57096	56.707715
mRNA_D-herbacea_M_contig324.8695.1	nbisL1-mrna-9798	9.059437	10.4845	9.517759	4.915	5.367482	4.099873
mRNA_D-herbacea_M_contig812.15168.1	nbisL1-mrna-9799	21.054099	23.939338	39.178278	0	34.897406	0
mRNA_D-herbacea_M_contig435.10833.1	nbisL1-mrna-9800	13.310873	24.076046	17.185647	10.201047	12.085882	8.089661
