gene_id	gene_name	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH1_rep1	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH3_rep3	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH4_rep4
Ddudresnayi_g30259	Ddudresnayi_g30259	16.184898	14.73633	18.019175
Ddudresnayi_g3026	Ddudresnayi_g3026	18.613054	17.891488	16.437373
Ddudresnayi_g30261	Ddudresnayi_g30261	0.279694	2.814594	0.719044
Ddudresnayi_g30262	Ddudresnayi_g30262	0.107929	0	0.283344
Ddudresnayi_g30263	Ddudresnayi_g30263	0	0	0
Ddudresnayi_g30264	Ddudresnayi_g30264	5.712003	5.904588	5.149289
Ddudresnayi_g30265	Ddudresnayi_g30265	16.529736	17.847039	12.204538
Ddudresnayi_g30266	Ddudresnayi_g30266	20.499547	22.956598	18.72016
Ddudresnayi_g30267	Ddudresnayi_g30267	105.417795	121.359517	106.132339
Ddudresnayi_g30268	Ddudresnayi_g30268	6.986448	7.735773	6.110276
Ddudresnayi_g30269	Ddudresnayi_g30269	0	0	0
Ddudresnayi_g3027	Ddudresnayi_g3027	7.726462	10.140673	6.726469
Ddudresnayi_g30270	Ddudresnayi_g30270	0	0	0
Ddudresnayi_g30271	Ddudresnayi_g30271	0	0	0
Ddudresnayi_g30272	Ddudresnayi_g30272	10.559164	13.589726	10.274455
Ddudresnayi_g30273	Ddudresnayi_g30273	1.071342	0.390391	0.759294
Ddudresnayi_g30274	Ddudresnayi_g30274	0	0	0.325237
Ddudresnayi_g30275	Ddudresnayi_g30275	0	0	0
Ddudresnayi_g30276	Ddudresnayi_g30276	0	0	0
Ddudresnayi_g30277	Ddudresnayi_g30277	11.191368	15.283288	10.849035
Ddudresnayi_g30278	Ddudresnayi_g30278	615.637873	623.14404	464.394769
Ddudresnayi_g30279	Ddudresnayi_g30279	0	0	0
Ddudresnayi_g3028	Ddudresnayi_g3028	5.840181	9.883696	5.658373
Ddudresnayi_g30280	Ddudresnayi_g30280	3.826103	4.647704	4.531913
Ddudresnayi_g30282	Ddudresnayi_g30282	0.380586	0.2784	0.500362
Ddudresnayi_g30283	Ddudresnayi_g30283	9.72141	13.57075	10.416201
Ddudresnayi_g30284	Ddudresnayi_g30284	16.724434	18.158149	18.3536
Ddudresnayi_g30286	Ddudresnayi_g30286	0	0	0
Ddudresnayi_g30287	Ddudresnayi_g30287	0	0.050579	0.015184
Ddudresnayi_g30288	Ddudresnayi_g30288	6.587181	9.644923	7.110397
Ddudresnayi_g30289	Ddudresnayi_g30289	16.581934	18.572625	16.025104
Ddudresnayi_g3029	Ddudresnayi_g3029	3.56532	4.80267	4.401305
Ddudresnayi_g30290	Ddudresnayi_g30290	0	0	0
Ddudresnayi_g30291	Ddudresnayi_g30291	0	0	0
Ddudresnayi_g30292	Ddudresnayi_g30292	0	0	0
Ddudresnayi_g30294	Ddudresnayi_g30294	0	0	0
Ddudresnayi_g30295	Ddudresnayi_g30295	0	1.40425	0.839399
Ddudresnayi_g30296	Ddudresnayi_g30296	0	0	0
Ddudresnayi_g30297	Ddudresnayi_g30297	24.798638	25.401302	20.402105
Ddudresnayi_g30298	Ddudresnayi_g30298	4.562278	2.165824	2.093526
Ddudresnayi_g3030	Ddudresnayi_g3030	132.247917	170.194133	145.148404
Ddudresnayi_g30300	Ddudresnayi_g30300	6.524096	9.395441	6.947961
Ddudresnayi_g30301	Ddudresnayi_g30301	72.728829	80.840588	70.197825
Ddudresnayi_g30302	Ddudresnayi_g30302	0.501764	0.368188	0.413961
Ddudresnayi_g30303	Ddudresnayi_g30303	6.048369	6.150841	5.314545
Ddudresnayi_g30304	Ddudresnayi_g30304	7.625654	1.297889	3.09786
Ddudresnayi_g30305	Ddudresnayi_g30305	2.79511	4.065783	4.390612
Ddudresnayi_g30306	Ddudresnayi_g30306	1.361955	2.486303	1.091762
Ddudresnayi_g30307	Ddudresnayi_g30307	3.220521	0	0.867859
Ddudresnayi_g30308	Ddudresnayi_g30308	4.684865	7.508877	5.894914
Ddudresnayi_g30309	Ddudresnayi_g30309	67.063423	67.195733	69.043634
Ddudresnayi_g3031	Ddudresnayi_g3031	112.868932	128.028428	86.291035
Ddudresnayi_g30311	Ddudresnayi_g30311	46.0624	64.826858	40.325557
Ddudresnayi_g30312	Ddudresnayi_g30312	19.350825	26.010959	21.835326
Ddudresnayi_g30313	Ddudresnayi_g30313	9.124329	11.763247	10.797888
Ddudresnayi_g30314	Ddudresnayi_g30314	6.246246	10.625644	7.551977
Ddudresnayi_g30315	Ddudresnayi_g30315	3.183659	4.200653	3.68416
Ddudresnayi_g30316	Ddudresnayi_g30316	0	0	0
Ddudresnayi_g30317	Ddudresnayi_g30317	0	0	0
Ddudresnayi_g30318	Ddudresnayi_g30318	0	0	0
Ddudresnayi_g30319	Ddudresnayi_g30319	0	0	0
Ddudresnayi_g3032	Ddudresnayi_g3032	0	0	0
Ddudresnayi_g30320	Ddudresnayi_g30320	0	0.849827	0
Ddudresnayi_g30321	Ddudresnayi_g30321	2.104219	1.670182	1.978296
Ddudresnayi_g30322	Ddudresnayi_g30322	0	0	0
Ddudresnayi_g30323	Ddudresnayi_g30323	0	0	0
Ddudresnayi_g30324	Ddudresnayi_g30324	0	0	0
Ddudresnayi_g30325	Ddudresnayi_g30325	0	0	0
Ddudresnayi_g30326	Ddudresnayi_g30326	32.348841	39.265929	27.787945
Ddudresnayi_g30327	Ddudresnayi_g30327	136.995268	155.867589	117.624602
Ddudresnayi_g30328	Ddudresnayi_g30328	28.924426	32.151851	23.367882
Ddudresnayi_g30329	Ddudresnayi_g30329	6.839984	7.925828	4.421039
Ddudresnayi_g3033	Ddudresnayi_g3033	0	0	0
Ddudresnayi_g30330	Ddudresnayi_g30330	10.189433	15.570831	9.419476
Ddudresnayi_g30331	Ddudresnayi_g30331	3.521523	6.194658	1.916828
Ddudresnayi_g30332	Ddudresnayi_g30332	1.939666	3.373292	2.519256
Ddudresnayi_g30333	Ddudresnayi_g30333	0.468775	0	0.689924
Ddudresnayi_g30334	Ddudresnayi_g30334	1.929147	4.05073	3.640838
Ddudresnayi_g30335	Ddudresnayi_g30335	3.577827	2.444891	2.186045
Ddudresnayi_g30336	Ddudresnayi_g30336	0.222992	0.162864	0.243815
Ddudresnayi_g30337	Ddudresnayi_g30337	0	0	0
Ddudresnayi_g30339	Ddudresnayi_g30339	9.819968	9.874098	10.00813
Ddudresnayi_g3034	Ddudresnayi_g3034	2.909964	4.907771	4.752665
Ddudresnayi_g30340	Ddudresnayi_g30340	3.876259	6.16021	3.688601
Ddudresnayi_g30341	Ddudresnayi_g30341	5.988064	6.65654	5.719531
Ddudresnayi_g30342	Ddudresnayi_g30342	14.729357	6.103464	7.314079
Ddudresnayi_g30343	Ddudresnayi_g30343	0	0	0
Ddudresnayi_g30344	Ddudresnayi_g30344	0	0	0
Ddudresnayi_g30345	Ddudresnayi_g30345	0	0	0
Ddudresnayi_g30347	Ddudresnayi_g30347	0	0	0
Ddudresnayi_g30348	Ddudresnayi_g30348	10.607862	14.680333	12.793384
Ddudresnayi_g30349	Ddudresnayi_g30349	0	0	0
Ddudresnayi_g3035	Ddudresnayi_g3035	0	0	0
Ddudresnayi_g30350	Ddudresnayi_g30350	1.557557	1.135578	1.189408
Ddudresnayi_g30351	Ddudresnayi_g30351	1.207595	1.32434	2.556129
Ddudresnayi_g30352	Ddudresnayi_g30352	37.616425	36.871429	35.347974
Ddudresnayi_g30353	Ddudresnayi_g30353	2.565688	1.567905	1.710307
Ddudresnayi_g30354	Ddudresnayi_g30354	79.292552	85.860885	60.088059
Ddudresnayi_g30355	Ddudresnayi_g30355	2.100679	1.823867	3.902982
Ddudresnayi_g30356	Ddudresnayi_g30356	3.814432	2.712784	4.558606
Ddudresnayi_g30357	Ddudresnayi_g30357	77.590566	82.551251	55.756846
Ddudresnayi_g30358	Ddudresnayi_g30358	0	0	0
Ddudresnayi_g30359	Ddudresnayi_g30359	1.813333	2.029029	2.386295
Ddudresnayi_g3036	Ddudresnayi_g3036	2.731543	3.698961	1.894886
Ddudresnayi_g30360	Ddudresnayi_g30360	14.410033	15.159824	12.262392
Ddudresnayi_g30361	Ddudresnayi_g30361	5.198445	5.116862	4.592311
Ddudresnayi_g30362	Ddudresnayi_g30362	3.757021	2.370025	3.346458
Ddudresnayi_g30363	Ddudresnayi_g30363	1.833762	0.648195	2.311391
Ddudresnayi_g30364	Ddudresnayi_g30364	1.048268	3.622014	1.67771
Ddudresnayi_g30366	Ddudresnayi_g30366	5.390284	5.462981	6.624473
Ddudresnayi_g30367	Ddudresnayi_g30367	0.08311	0.183328	0.091663
Ddudresnayi_g30368	Ddudresnayi_g30368	0	0	0.314988
Ddudresnayi_g30369	Ddudresnayi_g30369	0	0	0.334275
Ddudresnayi_g3037	Ddudresnayi_g3037	47.937777	61.589193	51.432821
Ddudresnayi_g30370	Ddudresnayi_g30370	0	0	0
Ddudresnayi_g30371	Ddudresnayi_g30371	0	0	0
Ddudresnayi_g30372	Ddudresnayi_g30372	18.755294	26.119808	18.653401
Ddudresnayi_g30373	Ddudresnayi_g30373	29.301064	33.699139	30.567842
Ddudresnayi_g30374	Ddudresnayi_g30374	0	0	0
Ddudresnayi_g30375	Ddudresnayi_g30375	22.061849	27.278546	21.303584
Ddudresnayi_g30376	Ddudresnayi_g30376	5.549363	4.536904	6.138244
Ddudresnayi_g30377	Ddudresnayi_g30377	47.285598	37.48395	63.942978
Ddudresnayi_g30378	Ddudresnayi_g30378	11.843023	13.90969	12.810923
Ddudresnayi_g30379	Ddudresnayi_g30379	10.761908	12.395386	8.751167
Ddudresnayi_g3038	Ddudresnayi_g3038	11.892378	13.317796	12.505057
Ddudresnayi_g30380	Ddudresnayi_g30380	1.777939	11.597101	9.873649
Ddudresnayi_g30381	Ddudresnayi_g30381	11.262669	14.445877	9.404194
Ddudresnayi_g30382	Ddudresnayi_g30382	17.110193	16.242607	14.742294
Ddudresnayi_g30383	Ddudresnayi_g30383	22.274999	23.906032	15.220673
Ddudresnayi_g30384	Ddudresnayi_g30384	21.506116	19.038335	19.866379
Ddudresnayi_g30385	Ddudresnayi_g30385	77.921409	81.256274	66.932455
Ddudresnayi_g30386	Ddudresnayi_g30386	6.768967	0	10.759034
Ddudresnayi_g30387	Ddudresnayi_g30387	5.289291	6.96867	5.808046
Ddudresnayi_g30388	Ddudresnayi_g30388	2.005905	4.642543	3.035664
Ddudresnayi_g30389	Ddudresnayi_g30389	25.311875	26.082251	21.458809
Ddudresnayi_g30390	Ddudresnayi_g30390	7.748547	6.001558	5.082762
Ddudresnayi_g30391	Ddudresnayi_g30391	0	0	0
Ddudresnayi_g30392	Ddudresnayi_g30392	54.500146	47.799049	52.463213
Ddudresnayi_g30393	Ddudresnayi_g30393	0	0	0
Ddudresnayi_g30394	Ddudresnayi_g30394	0	0	0
Ddudresnayi_g30395	Ddudresnayi_g30395	0.295172	0.214837	0.449821
Ddudresnayi_g30396	Ddudresnayi_g30396	63.434932	63.884228	61.633647
Ddudresnayi_g30397	Ddudresnayi_g30397	9.652503	13.320477	10.754841
Ddudresnayi_g30398	Ddudresnayi_g30398	12.994879	14.48481	10.461896
Ddudresnayi_g30399	Ddudresnayi_g30399	0.483659	1.640649	1.121261
Ddudresnayi_g304	Ddudresnayi_g304	20.722432	26.344625	26.332039
Ddudresnayi_g3040	Ddudresnayi_g3040	17.23219	21.884289	15.241865
Ddudresnayi_g30400	Ddudresnayi_g30400	0	0	0
Ddudresnayi_g30401	Ddudresnayi_g30401	3.120556	2.839465	2.416685
Ddudresnayi_g30402	Ddudresnayi_g30402	0.258939	0	0.223717
Ddudresnayi_g30403	Ddudresnayi_g30403	0	0	0.406136
Ddudresnayi_g30404	Ddudresnayi_g30404	24.741004	20.846445	20.935774
Ddudresnayi_g30405	Ddudresnayi_g30405	154.442298	171.511331	162.916333
Ddudresnayi_g30406	Ddudresnayi_g30406	5.530407	5.824011	5.424039
Ddudresnayi_g30407	Ddudresnayi_g30407	2.03181	3.574623	2.548984
Ddudresnayi_g30408	Ddudresnayi_g30408	7.100049	8.817767	6.596661
Ddudresnayi_g30409	Ddudresnayi_g30409	0.335255	0.48709	0.291227
Ddudresnayi_g3041	Ddudresnayi_g3041	13.128129	18.071323	18.42915
Ddudresnayi_g30410	Ddudresnayi_g30410	0.535732	1.156526	0.689594
Ddudresnayi_g30411	Ddudresnayi_g30411	1.112631	4.500552	0.449204
Ddudresnayi_g30413	Ddudresnayi_g30413	15.798826	21.119092	13.33171
Ddudresnayi_g30415	Ddudresnayi_g30415	12.05747	15.800013	12.905942
Ddudresnayi_g30416	Ddudresnayi_g30416	30.608888	39.872342	38.90601
Ddudresnayi_g30417	Ddudresnayi_g30417	2.70928	4.777704	3.906715
Ddudresnayi_g30418	Ddudresnayi_g30418	10.547187	12.709298	11.206045
Ddudresnayi_g3042	Ddudresnayi_g3042	20.484807	25.312201	19.491314
Ddudresnayi_g30420	Ddudresnayi_g30420	60.174875	69.135829	57.907023
Ddudresnayi_g30421	Ddudresnayi_g30421	6.328361	8.203718	8.854341
Ddudresnayi_g30422	Ddudresnayi_g30422	0.225116	0.055196	0.24841
Ddudresnayi_g30423	Ddudresnayi_g30423	0.513372	0.300209	0.629355
Ddudresnayi_g30424	Ddudresnayi_g30424	16.788007	22.238947	14.252716
Ddudresnayi_g30425	Ddudresnayi_g30425	7.769408	10.484692	7.602228
Ddudresnayi_g30426	Ddudresnayi_g30426	12.829648	12.189344	12.216728
Ddudresnayi_g30427	Ddudresnayi_g30427	14.289776	22.562045	14.884694
Ddudresnayi_g30428	Ddudresnayi_g30428	9.504746	9.20475	9.340345
Ddudresnayi_g30429	Ddudresnayi_g30429	36.02789	23.454959	32.660721
Ddudresnayi_g30430	Ddudresnayi_g30430	2.804851	3.114994	1.689412
Ddudresnayi_g30431	Ddudresnayi_g30431	8.349089	9.944159	7.467515
Ddudresnayi_g30432	Ddudresnayi_g30432	6.898947	11.263051	6.692207
Ddudresnayi_g30433	Ddudresnayi_g30433	2.602229	3.562037	3.891633
Ddudresnayi_g30434	Ddudresnayi_g30434	5.868987	6.423039	4.806368
Ddudresnayi_g30436	Ddudresnayi_g30436	8.864186	8.008628	7.672029
Ddudresnayi_g30437	Ddudresnayi_g30437	3.184229	4.761145	3.323851
Ddudresnayi_g30438	Ddudresnayi_g30438	24.244691	23.384587	18.193923
Ddudresnayi_g30439	Ddudresnayi_g30439	26.841573	26.164541	23.758002
Ddudresnayi_g3044	Ddudresnayi_g3044	2.929376	4.276646	3.482331
Ddudresnayi_g30440	Ddudresnayi_g30440	5.384627	5.856672	4.793911
Ddudresnayi_g30441	Ddudresnayi_g30441	4.945004	5.098904	3.042924
Ddudresnayi_g30442	Ddudresnayi_g30442	3.103156	4.450234	3.213799
Ddudresnayi_g30443	Ddudresnayi_g30443	68.185321	78.148516	68.460629
Ddudresnayi_g30444	Ddudresnayi_g30444	52.071704	60.552815	49.011218
Ddudresnayi_g30445	Ddudresnayi_g30445	20.901578	29.382639	22.544707
Ddudresnayi_g30447	Ddudresnayi_g30447	20.583687	25.01384	19.12733
Ddudresnayi_g30449	Ddudresnayi_g30449	10.16701	15.922329	10.527363
Ddudresnayi_g3045	Ddudresnayi_g3045	22.559796	19.016506	16.786352
Ddudresnayi_g30450	Ddudresnayi_g30450	11.307554	14.315261	10.934247
Ddudresnayi_g30451	Ddudresnayi_g30451	9.933976	9.415976	6.370747
Ddudresnayi_g30452	Ddudresnayi_g30452	39.797269	45.574155	34.023615
Ddudresnayi_g30453	Ddudresnayi_g30453	4.127592	6.139844	4.728577
Ddudresnayi_g30454	Ddudresnayi_g30454	0	0	0
Ddudresnayi_g30455	Ddudresnayi_g30455	0	0	0
Ddudresnayi_g30456	Ddudresnayi_g30456	196.403307	225.049222	167.551207
Ddudresnayi_g30457	Ddudresnayi_g30457	5.099132	8.903475	5.534686
Ddudresnayi_g30458	Ddudresnayi_g30458	34.518574	45.157696	35.088743
Ddudresnayi_g30459	Ddudresnayi_g30459	16.088995	12.721784	11.302112
Ddudresnayi_g3046	Ddudresnayi_g3046	0.437866	0.38464	0.57621
Ddudresnayi_g30460	Ddudresnayi_g30460	5.960228	5.599643	6.242395
Ddudresnayi_g30461	Ddudresnayi_g30461	1.363172	1.566173	1.095765
Ddudresnayi_g30462	Ddudresnayi_g30462	2.366313	6.317088	2.61256
Ddudresnayi_g30463	Ddudresnayi_g30463	0.424366	0	0
Ddudresnayi_g30464	Ddudresnayi_g30464	23.136904	21.830896	23.343527
Ddudresnayi_g30465	Ddudresnayi_g30465	8.655636	6.082756	6.662257
Ddudresnayi_g30466	Ddudresnayi_g30466	6.938415	9.152558	11.850272
Ddudresnayi_g30467	Ddudresnayi_g30467	0	0	0.040862
Ddudresnayi_g30468	Ddudresnayi_g30468	5643.269171	5015.942305	6533.166569
Ddudresnayi_g30469	Ddudresnayi_g30469	306.428221	322.393453	289.606317
Ddudresnayi_g3047	Ddudresnayi_g3047	0	0	0
Ddudresnayi_g30470	Ddudresnayi_g30470	15.9676	16.060116	16.758159
Ddudresnayi_g30471	Ddudresnayi_g30471	17.87288	21.709137	16.612864
Ddudresnayi_g30473	Ddudresnayi_g30473	38.591933	42.950375	39.686844
Ddudresnayi_g30474	Ddudresnayi_g30474	3.363261	3.942814	3.542239
Ddudresnayi_g30475	Ddudresnayi_g30475	80.741019	75.844509	57.737961
Ddudresnayi_g30476	Ddudresnayi_g30476	9.738564	9.402286	11.549543
Ddudresnayi_g30477	Ddudresnayi_g30477	0.412673	1.002156	0.599678
Ddudresnayi_g30478	Ddudresnayi_g30478	0.071335	0.131429	0.094692
Ddudresnayi_g30479	Ddudresnayi_g30479	31.455823	36.3409	33.689227
Ddudresnayi_g3048	Ddudresnayi_g3048	1.614777	3.352686	1.667488
Ddudresnayi_g30480	Ddudresnayi_g30480	5.329797	6.409224	5.631338
Ddudresnayi_g30481	Ddudresnayi_g30481	0	0	0
Ddudresnayi_g30482	Ddudresnayi_g30482	0.111251	0.162509	0
Ddudresnayi_g30483	Ddudresnayi_g30483	14.874925	19.134489	13.982979
Ddudresnayi_g30484	Ddudresnayi_g30484	17.195712	17.646655	13.798427
Ddudresnayi_g30485	Ddudresnayi_g30485	7.858447	9.874102	7.357839
Ddudresnayi_g30486	Ddudresnayi_g30486	108.727011	104.027533	92.39109
Ddudresnayi_g30487	Ddudresnayi_g30487	4.668024	3.611487	3.399464
Ddudresnayi_g30488	Ddudresnayi_g30488	0.366527	0	0.310965
Ddudresnayi_g30489	Ddudresnayi_g30489	14.792505	16.960034	12.069426
Ddudresnayi_g3049	Ddudresnayi_g3049	18.466824	14.433058	21.227016
Ddudresnayi_g30490	Ddudresnayi_g30490	19.304673	21.405167	21.398019
Ddudresnayi_g30491	Ddudresnayi_g30491	0	0	0
Ddudresnayi_g30492	Ddudresnayi_g30492	11.600587	9.224812	8.683897
Ddudresnayi_g30493	Ddudresnayi_g30493	32.595023	39.454131	32.617262
Ddudresnayi_g30494	Ddudresnayi_g30494	2.066374	1.196444	2.233052
Ddudresnayi_g30495	Ddudresnayi_g30495	0	0	0
Ddudresnayi_g30496	Ddudresnayi_g30496	0	0	0
Ddudresnayi_g30497	Ddudresnayi_g30497	1.664609	5.2385	4.253162
Ddudresnayi_g30498	Ddudresnayi_g30498	73.516202	89.298157	52.839405
Ddudresnayi_g30499	Ddudresnayi_g30499	0	0	0
Ddudresnayi_g305	Ddudresnayi_g305	23.717801	26.418432	19.285227
Ddudresnayi_g3050	Ddudresnayi_g3050	5.347279	6.883549	3.622482
Ddudresnayi_g30500	Ddudresnayi_g30500	5.905653	4.221549	3.527711
Ddudresnayi_g30501	Ddudresnayi_g30501	8.01406	9.346876	7.107099
Ddudresnayi_g30502	Ddudresnayi_g30502	8.290903	9.829752	4.616695
Ddudresnayi_g30503	Ddudresnayi_g30503	19.690076	21.852579	19.658098
Ddudresnayi_g30504	Ddudresnayi_g30504	0.178255	0	0.386608
Ddudresnayi_g30505	Ddudresnayi_g30505	4.079009	9.001893	4.854996
Ddudresnayi_g30508	Ddudresnayi_g30508	20.798529	26.528167	21.737346
Ddudresnayi_g30509	Ddudresnayi_g30509	27.65017	30.341079	29.703382
Ddudresnayi_g3051	Ddudresnayi_g3051	0	0	0
Ddudresnayi_g30510	Ddudresnayi_g30510	30.484686	30.760142	30.167667
Ddudresnayi_g30511	Ddudresnayi_g30511	0	0	0.043558
Ddudresnayi_g30512	Ddudresnayi_g30512	51.386295	41.663602	42.947649
Ddudresnayi_g30513	Ddudresnayi_g30513	5.301212	2.289433	3.526786
Ddudresnayi_g30514	Ddudresnayi_g30514	7.375533	7.829728	8.229562
Ddudresnayi_g30515	Ddudresnayi_g30515	11.91211	8.742267	10.082352
Ddudresnayi_g30516	Ddudresnayi_g30516	397.375312	547.900074	308.683746
Ddudresnayi_g30518	Ddudresnayi_g30518	11.055582	13.316106	9.326045
Ddudresnayi_g30519	Ddudresnayi_g30519	20.973226	27.185029	18.926135
Ddudresnayi_g3052	Ddudresnayi_g3052	15.689855	12.281025	9.473362
Ddudresnayi_g30520	Ddudresnayi_g30520	25.189174	28.408267	27.598544
Ddudresnayi_g30521	Ddudresnayi_g30521	23.937127	26.907775	30.431499
Ddudresnayi_g30522	Ddudresnayi_g30522	10.37248	9.615399	9.45456
Ddudresnayi_g30523	Ddudresnayi_g30523	56.521302	60.529571	54.156198
Ddudresnayi_g30525	Ddudresnayi_g30525	47.969093	58.583145	42.235852
Ddudresnayi_g30526	Ddudresnayi_g30526	163.503595	166.868571	180.670119
Ddudresnayi_g30527	Ddudresnayi_g30527	11.545365	14.435591	14.693378
Ddudresnayi_g30528	Ddudresnayi_g30528	4.264299	6.530846	4.378575
Ddudresnayi_g30529	Ddudresnayi_g30529	57.853661	71.325932	56.16335
Ddudresnayi_g3053	Ddudresnayi_g3053	6.261702	17.775186	8.27808
Ddudresnayi_g30530	Ddudresnayi_g30530	5.558893	4.889184	4.381087
Ddudresnayi_g30531	Ddudresnayi_g30531	7.935363	9.135744	6.424287
Ddudresnayi_g30532	Ddudresnayi_g30532	8.781686	8.002077	8.222115
Ddudresnayi_g30533	Ddudresnayi_g30533	8.049809	7.788652	5.353632
Ddudresnayi_g30534	Ddudresnayi_g30534	10.609146	10.83446	9.303797
Ddudresnayi_g30535	Ddudresnayi_g30535	49.893446	43.642065	47.123609
Ddudresnayi_g30536	Ddudresnayi_g30536	23.154281	21.039409	22.421119
Ddudresnayi_g30539	Ddudresnayi_g30539	0	0.491836	0
Ddudresnayi_g3054	Ddudresnayi_g3054	1.569782	1.705898	1.953355
Ddudresnayi_g30540	Ddudresnayi_g30540	19.377844	9.226331	9.440357
Ddudresnayi_g30541	Ddudresnayi_g30541	23.895664	28.503078	21.796621
Ddudresnayi_g30542	Ddudresnayi_g30542	11.84653	19.414855	9.671847
Ddudresnayi_g30543	Ddudresnayi_g30543	90.706155	109.897534	103.695236
Ddudresnayi_g30544	Ddudresnayi_g30544	2.081735	3.681668	2.156846
Ddudresnayi_g30546	Ddudresnayi_g30546	4.694454	5.07299	5.406934
Ddudresnayi_g30548	Ddudresnayi_g30548	4.073104	2.924613	3.361245
Ddudresnayi_g30549	Ddudresnayi_g30549	7.469866	9.631386	6.716837
Ddudresnayi_g3055	Ddudresnayi_g3055	0	0	0
Ddudresnayi_g30550	Ddudresnayi_g30550	4.050072	7.331052	4.378977
Ddudresnayi_g30551	Ddudresnayi_g30551	3.806392	7.173865	4.286522
Ddudresnayi_g30552	Ddudresnayi_g30552	1.439932	1.45625	1.695652
Ddudresnayi_g30553	Ddudresnayi_g30553	3.395504	3.586893	2.808682
Ddudresnayi_g30554	Ddudresnayi_g30554	26.776141	28.612054	20.282592
Ddudresnayi_g30555	Ddudresnayi_g30555	11.282174	17.590899	10.907998
Ddudresnayi_g30556	Ddudresnayi_g30556	0	0	0
Ddudresnayi_g30557	Ddudresnayi_g30557	0	0	0
Ddudresnayi_g30558	Ddudresnayi_g30558	0	0	0
Ddudresnayi_g30559	Ddudresnayi_g30559	0.184279	0.270477	0.243291
Ddudresnayi_g3056	Ddudresnayi_g3056	3.8175	6.270854	5.624192
Ddudresnayi_g30560	Ddudresnayi_g30560	6.066136	7.728925	5.351794
Ddudresnayi_g30561	Ddudresnayi_g30561	18.854039	19.028952	15.018162
Ddudresnayi_g30562	Ddudresnayi_g30562	26.888965	33.536418	27.397006
Ddudresnayi_g30564	Ddudresnayi_g30564	15.665185	13.659467	14.114004
Ddudresnayi_g30565	Ddudresnayi_g30565	11.399992	5.617001	7.554592
Ddudresnayi_g30567	Ddudresnayi_g30567	4.376739	5.150391	4.378164
Ddudresnayi_g30569	Ddudresnayi_g30569	0	0	0.089671
Ddudresnayi_g3057	Ddudresnayi_g3057	4.886557	6.551507	10.322552
Ddudresnayi_g30570	Ddudresnayi_g30570	29.603167	36.489488	25.175259
Ddudresnayi_g30571	Ddudresnayi_g30571	34.076945	42.058853	31.209757
Ddudresnayi_g30572	Ddudresnayi_g30572	0	0	0.304484
Ddudresnayi_g30573	Ddudresnayi_g30573	0	0	0
Ddudresnayi_g30574	Ddudresnayi_g30574	4.476238	4.848239	5.359198
Ddudresnayi_g30575	Ddudresnayi_g30575	0.275461	0.20201	0.272502
Ddudresnayi_g30576	Ddudresnayi_g30576	1.065583	1.303626	1.302968
Ddudresnayi_g30577	Ddudresnayi_g30577	0.420293	0.528831	0.422841
Ddudresnayi_g30578	Ddudresnayi_g30578	7.607017	7.657464	9.52581
Ddudresnayi_g30579	Ddudresnayi_g30579	0	0	0
Ddudresnayi_g3058	Ddudresnayi_g3058	12.117576	11.58513	14.456104
Ddudresnayi_g30580	Ddudresnayi_g30580	0	0	0
Ddudresnayi_g30581	Ddudresnayi_g30581	203.303379	183.752232	165.514788
Ddudresnayi_g30582	Ddudresnayi_g30582	0.065226	0	0.057382
Ddudresnayi_g30583	Ddudresnayi_g30583	2.489395	4.722444	2.506054
Ddudresnayi_g30584	Ddudresnayi_g30584	1.471578	1.690074	1.007092
Ddudresnayi_g30585	Ddudresnayi_g30585	5.015247	7.294204	5.862045
Ddudresnayi_g30586	Ddudresnayi_g30586	5.60126	6.231624	5.023307
Ddudresnayi_g30587	Ddudresnayi_g30587	21.24324	27.62544	18.426393
Ddudresnayi_g30589	Ddudresnayi_g30589	5.451095	7.443346	9.245961
Ddudresnayi_g3059	Ddudresnayi_g3059	10.595364	16.055706	11.329783
Ddudresnayi_g30590	Ddudresnayi_g30590	2.518004	8.7695	7.816704
Ddudresnayi_g30591	Ddudresnayi_g30591	4.972317	5.224926	3.60629
Ddudresnayi_g30592	Ddudresnayi_g30592	64.300361	64.289595	49.694246
Ddudresnayi_g30593	Ddudresnayi_g30593	29.992179	33.822726	26.005151
Ddudresnayi_g30594	Ddudresnayi_g30594	17.237487	13.640463	12.461011
Ddudresnayi_g30595	Ddudresnayi_g30595	13.056578	12.181504	11.444533
Ddudresnayi_g30597	Ddudresnayi_g30597	18.070573	20.232707	18.639083
Ddudresnayi_g30598	Ddudresnayi_g30598	14.897389	17.829031	12.74592
Ddudresnayi_g30599	Ddudresnayi_g30599	13.661867	17.919086	10.96124
Ddudresnayi_g306	Ddudresnayi_g306	8.131253	7.955236	7.460395
Ddudresnayi_g3060	Ddudresnayi_g3060	3.180727	3.43415	5.574597
Ddudresnayi_g30600	Ddudresnayi_g30600	4.994786	6.120951	4.553943
Ddudresnayi_g30601	Ddudresnayi_g30601	5.868625	9.910526	7.406599
Ddudresnayi_g30602	Ddudresnayi_g30602	3.54811	5.179403	4.806468
Ddudresnayi_g30603	Ddudresnayi_g30603	0.922936	1.259196	0
Ddudresnayi_g30604	Ddudresnayi_g30604	0.634692	0.697477	0.592221
