gene_id	gene_name	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep1	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep2	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep3	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep1	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep2	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep3
XLOC_000351	XLOC_000351	3.773106	11.875937	9.771569	19.977551	21.866576	23.747243
XLOC_000352	XLOC_000352	0	0	0	0	1.029517	0
XLOC_000353	XLOC_000353	1.273557	0.687801	0.71684	5.05695	2.171346	3.221851
XLOC_000355	XLOC_000355	2.242949	2.424885	2.527275	7.00402	8.287201	4.2604
XLOC_000356	XLOC_000356	91.168406	77.338228	90.68481	50.172967	49.982946	42.511793
XLOC_000357	XLOC_000357	13.21334	23.86025	21.90319	38.839256	43.783579	42.839783
XLOC_000358	XLOC_000358	4.674325	13.647853	7.567962	23.350757	33.031056	20.864526
XLOC_000359	XLOC_000359	33.908146	50.863209	43.101547	42.015757	45.738213	44.992648
XLOC_000360	XLOC_000360	0	1.038341	0	0	0	1.213692
XLOC_000361	XLOC_000361	0	0	0	0	0.186187	0
XLOC_000362	XLOC_000362	0	0	0	0.193649	0	0
XLOC_000363	XLOC_000363	9.466577	25.897927	21.54147	55.817126	56.947496	50.060843
XLOC_000364	XLOC_000364	11.95341	9.833786	13.093855	4.895344	4.655734	3.290829
XLOC_000365	XLOC_000365	29.168725	39.48823	38.391651	39.234588	43.119001	42.595198
XLOC_000366	XLOC_000366	0.938475	0	1.058423	3.1996	0.533385	1.784498
XLOC_000367	XLOC_000367	0	0	0	2.794126	0	0
XLOC_000368	XLOC_000368	0.761456	0.412351	0.429701	0.433035	0	0.483064
XLOC_000369	XLOC_000369	29.923236	41.535891	39.96316	43.140441	37.59914	37.130325
XLOC_000370	XLOC_000370	0	0	0	0	0.448607	0.500842
XLOC_000371	XLOC_000371	95.206759	100.575617	107.833749	138.409997	129.802466	149.6661
XLOC_000372	XLOC_000372	11.671299	22.038582	28.730201	33.063707	24.864656	39.628135
XLOC_000374	XLOC_000374	0.985058	5.43645	4.455697	12.25955	11.63493	12.113167
XLOC_000375	XLOC_000375	0.960376	3.826986	2.200119	6.959944	7.992273	6.819106
XLOC_000376	XLOC_000376	0	0.498319	0.173032	0.174427	0	0.583874
XLOC_000378	XLOC_000378	0.725559	1.706239	1.093712	0.919478	1.371581	1.8454
XLOC_000379	XLOC_000379	0	0.602345	0	0.052164	0.104989	0.293651
XLOC_000380	XLOC_000380	5.053911	15.353298	12.185756	27.062646	32.686099	27.840462
XLOC_000381	XLOC_000381	0	0	0	0	0.307117	0
XLOC_000382	XLOC_000382	0	0	0	0.310532	0.154554	0
XLOC_000383	XLOC_000383	0	0	0	0	1.706919	0
XLOC_000384	XLOC_000384	0	0	0	0.301444	0.524548	0.252271
XLOC_000385	XLOC_000385	0.117089	0.127164	0.044147	0	0.04424	0
XLOC_000387	XLOC_000387	40.918434	41.318516	44.571587	33.197193	37.194316	30.494651
XLOC_000388	XLOC_000388	31.971521	30.648539	29.808214	32.487705	31.709593	34.777852
XLOC_000389	XLOC_000389	7.135403	19.148746	13.933232	24.69117	26.635699	19.136903
XLOC_000390	XLOC_000390	0.848104	10.099956	7.655092	11.089017	15.422309	11.294494
XLOC_000391	XLOC_000391	12.577374	19.858623	16.806482	26.658728	30.885056	28.027579
XLOC_000392	XLOC_000392	7.67867	15.643935	13.757265	32.642083	46.332202	39.988486
XLOC_000393	XLOC_000393	2.336082	5.604178	3.133814	11.460422	11.954516	10.120843
XLOC_000394	XLOC_000394	49.509745	49.608815	54.28983	50.456871	48.379364	44.597665
XLOC_000395	XLOC_000395	0	2.441795	1.270481	5.128463	5.150393	0
XLOC_000396	XLOC_000396	0	2.902665	0	3.513351	0	0
XLOC_000397	XLOC_000397	0	0	0	1.237167	0	0.854456
XLOC_000399	XLOC_000399	2.728558	6.639175	5.742526	8.011682	10.114142	10.3306
XLOC_000400	XLOC_000400	0.585761	6.288394	3.058282	4.683467	4.279958	3.473246
XLOC_000401	XLOC_000401	0.346135	6.011433	1.173602	4.140615	5.498571	4.400041
XLOC_000402	XLOC_000402	5.797243	35.672449	22.782457	97.816406	117.833593	110.416341
XLOC_000403	XLOC_000403	3.847104	7.654161	5.411292	17.549439	18.242906	18.841762
XLOC_000404	XLOC_000404	126.745871	189.434756	167.862886	203.936061	223.515281	226.676711
XLOC_000405	XLOC_000405	156.238506	142.425922	143.868694	94.938891	94.595723	92.912597
XLOC_000406	XLOC_000406	4.005427	5.845653	4.371747	9.286354	7.833916	7.903015
XLOC_000407	XLOC_000407	14.184552	25.49853	22.513249	38.12383	46.688437	40.795873
XLOC_000408	XLOC_000408	322.649546	243.666267	281.721694	248.086561	277.152733	313.467179
XLOC_000409	XLOC_000409	12.526354	16.236496	15.181286	47.88828	61.018652	52.302682
XLOC_000410	XLOC_000410	0.777619	0	1.747677	0	0.883235	5.656705
XLOC_000411	XLOC_000411	0.295442	1.044577	1.082516	2.632517	1.527662	2.225755
XLOC_000412	XLOC_000412	2.529435	2.12666	1.891934	0.743444	1.935705	2.426847
XLOC_000413	XLOC_000413	32.687888	87.724095	66.545302	131.768262	138.620962	120.934448
XLOC_000414	XLOC_000414	0.7635	3.860644	0.955998	3.041635	3.058199	1.422532
XLOC_000415	XLOC_000415	1.894036	14.025278	5.831539	10.858797	11.391687	9.438951
XLOC_000417	XLOC_000417	1.098058	2.035851	2.439852	0.61427	1.217009	0.455835
XLOC_000418	XLOC_000418	71.417345	94.605918	91.635	66.547314	69.382712	65.810663
XLOC_000419	XLOC_000419	33.445142	0	21.854641	22.638581	26.346472	0
XLOC_000420	XLOC_000420	26.623767	59.74011	53.329284	48.118721	42.296767	51.152186
XLOC_000421	XLOC_000421	5.671568	14.499056	10.461668	19.328719	25.790509	20.25119
XLOC_000422	XLOC_000422	55.27578	80.907092	74.667686	62.638346	72.530402	59.658858
XLOC_000424	XLOC_000424	6.56189	7.256726	6.581061	18.355763	22.693253	21.20146
XLOC_000425	XLOC_000425	5.059816	6.752961	6.792456	22.595919	25.433289	21.249496
XLOC_000426	XLOC_000426	37.572253	60.123647	47.475205	36.232895	35.243426	37.595344
XLOC_000427	XLOC_000427	8.73778	15.323917	12.438663	23.248934	30.006562	30.989932
XLOC_000428	XLOC_000428	23.16742	39.488243	36.695959	37.850831	38.024242	38.349107
XLOC_000430	XLOC_000430	0.163159	0.177029	0.535156	0.185897	0.370235	0
XLOC_000431	XLOC_000431	0.124806	0.15185	0.288046	0.193617	0.231946	0.28015
XLOC_000433	XLOC_000433	6.022088	15.243795	12.167867	5.405131	7.846735	10.902105
XLOC_000434	XLOC_000434	0.120458	0	0.136234	0.206024	0.273123	0.229889
XLOC_000435	XLOC_000435	1.159743	6.532166	3.278844	8.346734	11.258983	9.590177
XLOC_000436	XLOC_000436	0.694561	4.016926	2.669542	6.255535	4.503176	5.589385
XLOC_000437	XLOC_000437	1.28293	10.392259	5.776435	7.276873	9.478059	12.17022
XLOC_000438	XLOC_000438	3.012365	6.525309	6.374867	5.567754	7.701362	6.211356
XLOC_000439	XLOC_000439	518.324873	429.326416	437.974718	299.59801	323.507296	330.486198
XLOC_000440	XLOC_000440	234.384414	200.262235	212.976214	129.580789	144.644224	144.853303
XLOC_000441	XLOC_000441	0	0	0	0	0	0.382238
XLOC_000442	XLOC_000442	0	0	0	0	0	0
XLOC_000443	XLOC_000443	0.835418	1.509333	1.572604	1.584978	0.316222	0.35368
XLOC_000444	XLOC_000444	12.36858	18.804363	16.501699	65.627057	69.132539	70.659831
XLOC_000445	XLOC_000445	17.724504	18.228724	19.869996	81.023321	80.134998	93.526536
XLOC_000446	XLOC_000446	0	0.34631	0	0.816888	0.910272	1.111239
XLOC_000447	XLOC_000447	6.598622	15.09965	11.999391	14.71171	13.887285	11.126142
XLOC_000448	XLOC_000448	0	0.063784	0	0.334884	0.133182	0.14947
XLOC_000449	XLOC_000449	0.248522	0	0	0	0.282151	0.315721
XLOC_000450	XLOC_000450	0	0	0	0.075978	0.151102	0.339113
XLOC_000451	XLOC_000451	0.316062	0.171576	0.089354	0.090083	0	0.502588
XLOC_000452	XLOC_000452	0	0	0	0	0	0
XLOC_000453	XLOC_000453	0.969003	1.840988	2.071398	0	0	1.526087
XLOC_000454	XLOC_000454	3.343339	9.817478	6.02717	10.704011	16.299395	8.8482
XLOC_000456	XLOC_000456	1.286216	3.216377	2.033166	1.899867	2.170292	2.231342
XLOC_000457	XLOC_000457	3.568648	9.405968	6.210949	14.431202	16.361351	11.842561
XLOC_000458	XLOC_000458	1.384535	7.513936	3.261134	28.141804	33.2382	26.903503
XLOC_000459	XLOC_000459	0	0	0	0	0	0
XLOC_000460	XLOC_000460	4.538142	11.082356	7.451964	12.76301	16.217834	9.565457
XLOC_000461	XLOC_000461	0.341188	1.54013	1.574806	3.425928	3.739251	3.992416
XLOC_000462	XLOC_000462	0	0	0	0	10.199951	0
XLOC_000463	XLOC_000463	0.86752	2.207653	0.923834	1.517422	1.610162	1.607886
XLOC_000464	XLOC_000464	8.261079	17.617553	14.399421	15.54426	19.829254	13.761898
XLOC_000465	XLOC_000465	1.914073	3.634483	2.704322	4.361764	4.886202	7.097452
XLOC_000466	XLOC_000466	0.12275	6.261621	2.77547	5.875719	5.429885	4.214685
XLOC_000467	XLOC_000467	0	0.444212	0.462775	3.03202	5.345305	5.464927
XLOC_000468	XLOC_000468	0.540589	3.726304	1.844448	7.167648	4.947473	6.473982
XLOC_000469	XLOC_000469	0.755449	1.638179	1.422312	2.006988	2.287181	4.158661
XLOC_000470	XLOC_000470	4.930098	15.79671	12.912655	23.478662	22.893377	22.494931
XLOC_000471	XLOC_000471	0.275125	0.447859	0	3.905033	3.830115	4.372922
XLOC_000472	XLOC_000472	2.656462	12.089883	7.38615	19.018568	21.51039	18.595979
XLOC_000473	XLOC_000473	1.927337	11.640403	8.396507	14.104419	21.572898	20.632456
XLOC_000474	XLOC_000474	0	0	0	0	0.321467	0
XLOC_000476	XLOC_000476	0.121442	1.186272	0.411889	2.353127	3.164233	2.007694
XLOC_000477	XLOC_000477	6.813022	17.443597	13.632546	31.288593	32.714301	28.61508
XLOC_000478	XLOC_000478	0	0	0	3.56856	0	0.993995
XLOC_000479	XLOC_000479	171.91009	162.083698	170.955624	99.330485	100.048777	97.305663
XLOC_000480	XLOC_000480	3.074314	3.971538	2.647727	12.5114	14.2828	16.938374
XLOC_000481	XLOC_000481	0.089011	0.67643	0.704557	2.382677	0.607118	2.615948
XLOC_000482	XLOC_000482	6.294127	32.03544	24.223529	11.270281	12.751028	10.669988
XLOC_000483	XLOC_000483	5.116514	10.028316	8.954244	19.745021	17.79038	19.303615
XLOC_000484	XLOC_000484	0	0	0	0	0	0
XLOC_000485	XLOC_000485	3.939668	3.397925	0.885265	8.921401	7.153439	21.867884
XLOC_000486	XLOC_000486	2.322651	5.015643	4.573704	8.676639	9.452181	7.554041
XLOC_000487	XLOC_000487	2.204744	6.381117	4.708167	11.307414	14.309617	14.486082
XLOC_000488	XLOC_000488	0	0	0	0	1.309512	0.487409
XLOC_000489	XLOC_000489	0	0	0	1.025862	1.097932	0
XLOC_000490	XLOC_000490	67.100198	64.22861	62.182621	93.704019	77.073133	85.205965
XLOC_000491	XLOC_000491	3.428363	9.338091	7.029502	18.6269	20.812119	16.032481
XLOC_000492	XLOC_000492	20.072213	31.996542	25.812268	35.600635	34.435456	32.863576
XLOC_000493	XLOC_000493	4.119614	12.666015	9.88128	24.79557	27.689764	21.288846
XLOC_000494	XLOC_000494	6.973583	8.685454	7.267977	16.889813	18.448242	16.961177
XLOC_000495	XLOC_000495	0.999446	2.888463	2.918373	1.415382	2.536215	2.740355
XLOC_000496	XLOC_000496	0.268419	0	0	0.611151	0	0
XLOC_000497	XLOC_000497	0.184257	1.199332	1.665864	1.889128	1.045464	2.107855
XLOC_000498	XLOC_000498	7.909942	18.214502	15.60816	33.199211	33.261102	36.902164
XLOC_000499	XLOC_000499	0	0.152347	0	0	0.159254	0.892516
XLOC_000500	XLOC_000500	1.197527	1.950159	2.127965	0.292543	0.096992	0.108809
XLOC_000501	XLOC_000501	1.495975	7.26208	5.046061	7.626305	10.198318	5.665814
XLOC_000502	XLOC_000502	21.333847	30.128926	28.317848	62.72937	68.064922	58.04507
XLOC_000503	XLOC_000503	0	1.751119	0	2.206698	2.202768	2.872303
XLOC_000504	XLOC_000504	0.124902	1.084475	0.988432	0.142348	0.566684	1.431601
XLOC_000505	XLOC_000505	3.193683	9.764258	7.227262	19.823752	20.671951	19.427717
XLOC_000506	XLOC_000506	0	0	0	0	0.153818	0
XLOC_000507	XLOC_000507	0.834076	0.452325	1.178073	0.474984	0.94665	0.264987
XLOC_000508	XLOC_000508	15.470024	18.975834	11.07566	22.321565	13.585038	17.769685
XLOC_000509	XLOC_000509	2.366105	4.792396	3.744178	8.447339	5.011009	5.41464
XLOC_000510	XLOC_000510	0	0	0	0	0	0.205658
XLOC_000511	XLOC_000511	0	0	0.461382	0	0	0
XLOC_000513	XLOC_000513	15.66324	24.786731	16.527377	2.082701	3.135145	2.318868
XLOC_000514	XLOC_000514	9.623969	26.89848	14.903697	34.706108	31.852808	28.66673
XLOC_000515	XLOC_000515	0	0	0	0	0.408869	0
XLOC_000516	XLOC_000516	0.614502	0.819042	0.450171	32.816632	37.796629	39.973491
XLOC_000517	XLOC_000517	0	0	0.024297	4.140043	5.917336	6.451146
XLOC_000518	XLOC_000518	0	0	0	0	0	0
XLOC_000519	XLOC_000519	0	0	0	0.070081	0.139361	0.078199
XLOC_000520	XLOC_000520	0	0	0	0.309701	0	0.25918
XLOC_000521	XLOC_000521	1.076866	2.916751	2.713017	5.207421	5.527833	5.491726
XLOC_000522	XLOC_000522	40.574001	58.404845	49.067311	98.318558	100.994883	99.780093
XLOC_000523	XLOC_000523	0	0	0	0	0	0.89911
XLOC_000524	XLOC_000524	0	0	0	0	0	0
XLOC_000525	XLOC_000525	0.30051	0	0	0.684846	0.340925	0.382074
XLOC_000526	XLOC_000526	0.89254	4.121256	2.489421	5.916703	6.013579	6.372878
XLOC_000527	XLOC_000527	0	0	0.12727	0.128303	0.255338	0.144405
XLOC_000528	XLOC_000528	37.075364	66.039355	52.822304	174.530566	184.557415	167.992841
XLOC_000529	XLOC_000529	0	0	0	0.297355	0.592785	0
XLOC_000530	XLOC_000530	0	0	0	0	0	0
XLOC_000531	XLOC_000531	0	0	0	0	0	0.474678
XLOC_000532	XLOC_000532	6.7292	7.675119	6.435291	9.042497	6.460814	7.676793
XLOC_000533	XLOC_000533	0.24151	1.68306	0.335795	5.336731	6.309792	7.75534
XLOC_000535	XLOC_000535	0	0	0	0	0	0
XLOC_000536	XLOC_000536	0	0	0	0	0	0
XLOC_000537	XLOC_000537	0	0	0	0	0	0
XLOC_000538	XLOC_000538	0	0	0	0	0	0
XLOC_000539	XLOC_000539	0	0	0	0.376292	0	0
XLOC_000540	XLOC_000540	0.609212	0.881053	0.458933	1.619164	0	0.258075
XLOC_000541	XLOC_000541	0	0	0	0	0	0.255665
XLOC_000542	XLOC_000542	4.032193	16.137318	12.108442	16.22748	16.865157	13.620112
XLOC_000543	XLOC_000543	0	0	0	0.563486	3.090158	2.826803
XLOC_000544	XLOC_000544	0	0	0	0	0	0
XLOC_000545	XLOC_000545	0	0.948499	0.988462	1.992392	0	4.43734
XLOC_000547	XLOC_000547	4.289712	6.822538	5.865568	20.35534	22.400263	18.271801
XLOC_000548	XLOC_000548	0	0	0	0	1.957968	0
XLOC_000549	XLOC_000549	2.7538	8.623928	5.620607	15.567533	15.171108	15.797767
XLOC_000550	XLOC_000550	16.569156	27.503312	27.666987	40.300904	48.284858	49.624695
XLOC_000551	XLOC_000551	0	0	0	0	1.657637	0
XLOC_000552	XLOC_000552	0	0	0	0	0	0
XLOC_000553	XLOC_000553	3.547384	4.72376	1.453634	0.351684	1.575751	0.392407
XLOC_000554	XLOC_000554	10.176823	39.500626	31.373378	498.180187	555.145768	466.245095
XLOC_000555	XLOC_000555	8.264037	22.989295	16.304781	44.34378	41.251906	32.476325
XLOC_000556	XLOC_000556	0	0	0	0	0	0
XLOC_000557	XLOC_000557	0	0	0.339785	0	0	0.254815
XLOC_000558	XLOC_000558	0	0	0.095626	0	0.095888	1.344968
XLOC_000559	XLOC_000559	0	0.344386	0	2.893201	1.440843	2.017441
XLOC_000560	XLOC_000560	0	0	0	0.196576	0.978911	1.378967
XLOC_000561	XLOC_000561	0.035072	0.126994	0.44769	0.420376	0.425276	0.689817
XLOC_000562	XLOC_000562	8.795917	19.105068	15.812654	33.774861	36.317581	39.999445
XLOC_000563	XLOC_000563	32.811986	61.638089	49.755448	72.909957	82.552419	93.674832
XLOC_000564	XLOC_000564	6.687291	28.502875	19.732546	33.722962	44.568794	39.556192
XLOC_000565	XLOC_000565	1.273557	12.380422	0.71684	6.501793	8.685384	14.498332
XLOC_000566	XLOC_000566	0.323539	0.351047	0.914221	11.777481	12.480849	12.339508
XLOC_000567	XLOC_000567	85.967776	100.819956	98.169222	139.290097	137.169075	140.026419
XLOC_000568	XLOC_000568	0.417046	0.536798	0.555023	0.281461	0.66989	0.569737
XLOC_000569	XLOC_000569	0	0	0	0	0.105725	0.830138
XLOC_000570	XLOC_000570	1.257895	6.254099	3.036926	9.288719	10.000977	10.055333
XLOC_000571	XLOC_000571	0	0	0	0	0	0
XLOC_000573	XLOC_000573	2.808238	5.247843	4.408598	8.710486	9.02714	9.124061
XLOC_000574	XLOC_000574	0.244262	0	0	0	0	0.310319
XLOC_000575	XLOC_000575	0	0	0	0.482131	0.963894	3.226998
XLOC_000576	XLOC_000576	1.369887	2.729924	3.431727	6.326315	8.297345	5.886825
XLOC_000577	XLOC_000577	1.162136	8.792643	5.06042	11.110389	10.491326	11.25086
XLOC_000578	XLOC_000578	0	0	0	0	0	0
XLOC_000580	XLOC_000580	1.990883	10.768933	6.734313	2.827551	6.223999	5.676639
XLOC_000581	XLOC_000581	2.080575	6.731399	4.984079	14.624711	16.168782	15.285002
XLOC_000582	XLOC_000582	0	0	0	0.369174	0.737048	0
XLOC_000583	XLOC_000583	0.297357	0	0	0.338441	0.337709	2.265586
XLOC_000584	XLOC_000584	1.330546	1.441635	3.755512	1.528272	1.894992	2.119273
XLOC_000585	XLOC_000585	0	0	0	0	0	0.371142
XLOC_000586	XLOC_000586	0	0	0	0.128009	0.127231	0.238063
XLOC_000587	XLOC_000587	0	0	0	0.301648	0	0.16829
XLOC_000588	XLOC_000588	283.710551	377.646909	349.508226	121.40814	100.206657	97.002748
XLOC_000589	XLOC_000589	0	0.108674	0.113195	0.114116	0.567652	0.636665
XLOC_000590	XLOC_000590	32.330412	55.93339	48.30639	58.791295	62.072518	54.005814
XLOC_000592	XLOC_000592	0.123053	0.035847	0.109131	0.214264	0.345929	0.38085
XLOC_000593	XLOC_000593	5.417698	10.82553	8.89997	15.036255	17.283853	13.830344
XLOC_000594	XLOC_000594	0.444694	0	0.251217	0.253215	0	0
XLOC_000595	XLOC_000595	0	0	0	0	0	0
XLOC_000596	XLOC_000596	0	0.120991	0	0.12705	0	0
XLOC_000597	XLOC_000597	0	0	0	0	0	0
XLOC_000598	XLOC_000598	1.439699	0.779764	0.812566	2.456652	2.453556	3.057364
XLOC_000599	XLOC_000599	0.63446	0.685328	0	1.439633	3.605786	0
XLOC_000600	XLOC_000600	0	0.737473	0.640141	1.161606	0.770584	1.440152
XLOC_000601	XLOC_000601	23.610071	30.978874	28.415974	29.643049	30.275435	27.148509
XLOC_000602	XLOC_000602	0	1.145299	1.192037	2.404878	3.623203	1.33774
XLOC_000603	XLOC_000603	0.127272	0.076374	0.306639	0.362789	0.392327	0.32385
XLOC_000604	XLOC_000604	0	0	0	0.322231	0	0
XLOC_000605	XLOC_000605	30.536499	61.008991	47.044539	66.009914	72.659141	72.933724
XLOC_000606	XLOC_000606	4.492708	9.273293	7.779527	22.111821	22.410521	22.692751
XLOC_000607	XLOC_000607	4.804083	12.214132	9.621874	26.028487	26.859916	23.151359
XLOC_000608	XLOC_000608	0	0	0	8.242439	0	4.365447
XLOC_000609	XLOC_000609	0	0	0	0	0.145174	0.162753
XLOC_000610	XLOC_000610	0	0	0	0	0	0
XLOC_000611	XLOC_000611	4.26479	4.121579	4.619648	6.800957	8.6849	8.002756
XLOC_000612	XLOC_000612	1.585167	2.602183	2.490304	13.104437	18.328005	19.387967
XLOC_000613	XLOC_000613	0.108427	0.433117	1.146422	8.977417	6.195503	4.030179
XLOC_000614	XLOC_000614	0.735759	1.277447	3.160396	2.682866	2.17019	2.619344
XLOC_000615	XLOC_000615	17.741125	30.797506	26.35335	35.227852	33.358265	28.782051
XLOC_000616	XLOC_000616	0	2.22414	0.772689	10.122513	7.804035	11.28311
XLOC_000617	XLOC_000617	0	2.271057	1.775281	5.963471	6.565228	3.32549
XLOC_000618	XLOC_000618	11.099248	16.56506	15.866052	20.320816	23.028305	23.969251
XLOC_000619	XLOC_000619	2.124617	9.868442	6.763	22.420719	25.47907	18.943917
XLOC_000620	XLOC_000620	5.780217	11.127303	8.855424	18.155649	21.980958	22.732623
XLOC_000621	XLOC_000621	0	0	0	0	0	0
XLOC_000623	XLOC_000623	2.517396	6.519099	4.489982	8.407647	9.813163	8.964754
XLOC_000624	XLOC_000624	0.912068	4.80934	3.012236	7.345883	8.07018	8.45954
XLOC_000625	XLOC_000625	0	0.112809	0	0.121025	0.235524	0
XLOC_000626	XLOC_000626	0.264078	0	0.149267	0.150475	0.29955	0.671601
XLOC_000627	XLOC_000627	7.554754	13.311065	11.381931	19.270751	21.032813	19.727247
XLOC_000628	XLOC_000628	0	0.398589	0.155675	0.218798	0.364044	0.291891
XLOC_000629	XLOC_000629	1.088116	3.122255	1.494174	5.139392	5.551898	4.647066
XLOC_000630	XLOC_000630	0	0.654602	1.364455	0	2.754368	0
XLOC_000631	XLOC_000631	8.722974	15.664088	12.145674	19.620107	17.705117	18.476366
XLOC_000632	XLOC_000632	0.071142	0.579215	0.321885	1.536585	1.364528	1.402672
XLOC_000633	XLOC_000633	0.270971	0	0	0	0	0.344176
XLOC_000634	XLOC_000634	0.124235	0	0.046841	0.047257	0.234706	0.158089
XLOC_000635	XLOC_000635	0.30051	0	0.339683	0.856058	1.022775	0.573112
XLOC_000636	XLOC_000636	17.677529	34.409985	25.411551	22.070793	19.901993	21.123853
XLOC_000637	XLOC_000637	0.138904	3.228816	0.628084	1.10803	1.733272	1.589581
XLOC_000639	XLOC_000639	0.655902	0.708322	2.214585	2.231866	2.236364	1.658837
XLOC_000640	XLOC_000640	6.202965	12.412931	10.37736	15.178524	18.668711	12.490211
XLOC_000641	XLOC_000641	0	0	0	0.858165	0.860733	1.912565
XLOC_000642	XLOC_000642	1.223186	4.363258	2.987064	7.068583	8.449979	7.33018
XLOC_000643	XLOC_000643	140.398917	173.352986	168.9978	125.722643	128.14948	114.552202
XLOC_000644	XLOC_000644	9.890054	17.828614	16.925669	25.694744	25.98632	26.761788
XLOC_000646	XLOC_000646	1.219616	5.16249	5.239566	7.367044	6.639993	6.669229
XLOC_000647	XLOC_000647	6.081337	17.072555	12.500767	35.746049	34.63642	42.182188
XLOC_000648	XLOC_000648	4.431472	15.838568	8.920974	16.878106	16.180598	14.021531
XLOC_000650	XLOC_000650	56.711883	67.450295	62.061554	83.283359	82.677874	89.142989
XLOC_000651	XLOC_000651	0	0	0	0	0	0
XLOC_000652	XLOC_000652	0.098952	0.107418	0.223772	0.338389	0.561077	0.12586
XLOC_000653	XLOC_000653	1.749671	10.873058	4.854208	10.877205	13.715324	7.105103
XLOC_000654	XLOC_000654	55.607782	95.581606	75.779319	77.825614	83.128195	65.324657
XLOC_000655	XLOC_000655	0.531941	0	0.30036	1.513653	1.50967	0.337768
XLOC_000656	XLOC_000656	28.340703	50.748378	44.115837	66.922253	81.995127	92.21942
XLOC_000657	XLOC_000657	0	0.186073	0.193835	0	0	0
XLOC_000658	XLOC_000658	0	0	0	0.103376	0.098672	0
XLOC_000659	XLOC_000659	0	0	0	0.634705	0.473867	0
XLOC_000660	XLOC_000660	0	0	0	0	0	0.708205
XLOC_000661	XLOC_000661	0	1.158427	0	1.216205	0	1.352807
XLOC_000662	XLOC_000662	60.712841	110.155175	114.169677	127.201819	143.811189	125.542607
XLOC_000663	XLOC_000663	0	0	0	0	0	0
XLOC_000664	XLOC_000664	13.708951	26.647139	22.949749	32.584543	39.651585	27.978352
XLOC_000665	XLOC_000665	22.736143	28.245399	26.855077	39.935811	45.727861	42.033464
XLOC_000666	XLOC_000666	0.804745	0.707521	0.606843	2.578425	2.432472	2.779593
XLOC_000667	XLOC_000667	17.396417	31.785012	28.572034	11.521029	13.157165	11.53181
XLOC_000668	XLOC_000668	0	0	0	0.578818	0	0
XLOC_000669	XLOC_000669	77.025651	95.713334	83.087401	20.93914	23.751498	28.849132
XLOC_000670	XLOC_000670	0	0	0.267916	0.540084	0.269214	2.410396
XLOC_000671	XLOC_000671	2.570265	13.212771	9.787188	22.507576	21.216578	16.341763
XLOC_000672	XLOC_000672	1.431339	2.390234	1.493827	26.856258	26.098096	30.246648
XLOC_000674	XLOC_000674	3.4342	19.661027	11.125736	27.678022	30.135061	24.38556
XLOC_000676	XLOC_000676	0.072026	0.168492	0.162907	0.18324	0.547734	0.517074
XLOC_000677	XLOC_000677	25.584248	30.696705	25.580177	24.615121	19.24949	19.945328
XLOC_000678	XLOC_000678	0.137231	0	0	0.156457	0.778356	0.523488
XLOC_000679	XLOC_000679	3.570578	23.47317	15.289333	28.377933	32.832189	28.994565
XLOC_000680	XLOC_000680	0.30939	0.447973	0.349929	0.705597	1.305471	0.787333
XLOC_000681	XLOC_000681	10.501797	18.865092	17.563597	26.051702	28.37029	25.942187
XLOC_000682	XLOC_000682	6350.906753	5157.661071	5876.681795	5236.035534	4704.937147	5850.945138
XLOC_000683	XLOC_000683	134.8972	189.788819	178.647479	145.296339	164.09794	157.371921
XLOC_000684	XLOC_000684	118.583457	154.773731	159.174333	166.792026	190.844133	151.422435
XLOC_000685	XLOC_000685	10.353261	12.637703	12.250556	16.219826	18.904815	16.621582
